"0"|"1"|"2"|"3"|"4"|"5"
"Sangam India"|"Final"|"10.00"|"25-05-2007"|"-"|"20-09-2007"
"Sarla Performan"|"Final"|"30.00"|"04-07-2007"|"-"|"20-09-2007"
"Trishakti Elect"|"Final"|"10.00"|"25-07-2007"|"-"|"20-09-2007"
"Tirupati Foam"|"Final"|"18.00"|"03-09-2007"|"-"|"20-09-2007"
"Techtran Polyle"|"Final"|"7.50"|"27-06-2007"|"-"|"20-09-2007"
"Universal Starc"|"Final"|"5.00"|"20-08-2007"|"-"|"20-09-2007"
"Vadilal Enter"|"Final"|"10.00"|"03-07-2007"|"-"|"20-09-2007"
"Vaibhav Global"|"Final"|"5.00"|"02-07-2007"|"-"|"20-09-2007"
"Vadilal Ind"|"Final"|"12.00"|"02-07-2007"|"-"|"20-09-2007"
"Winsome Textile"|"Final"|"7.00"|"02-07-2007"|"-"|"20-09-2007"
"Winsome Yarns"|"Final"|"6.00"|"03-07-2007"|"-"|"20-09-2007"
"Intellvisions"|"Final"|"10.00"|"25-06-2007"|"-"|"19-09-2007"
"Elixir Cap"|"Final"|"20.00"|"03-07-2007"|"-"|"19-09-2007"
"Ajanta Pharma"|"Final"|"20.00"|"30-04-2007"|"-"|"19-09-2007"
"BAMPSL Sec"|"Final"|"2.00"|"02-07-2007"|"-"|"19-09-2007"
"Bilpower"|"Final"|"5.00"|"26-07-2007"|"-"|"19-09-2007"
"Bhagyanagar Ind"|"Final"|"30.00"|"16-05-2007"|"-"|"19-09-2007"
"Binayaka Tex"|"Final"|"20.00"|"05-09-2007"|"-"|"19-09-2007"
"Competent Auto"|"Final"|"10.00"|"06-08-2007"|"-"|"19-09-2007"
"Divyashakti"|"Final"|"15.00"|"31-05-2007"|"-"|"19-09-2007"
"Dutron Polymers"|"Final"|"6.00"|"11-06-2007"|"-"|"19-09-2007"
"Dynamatic Tech"|"Final"|"30.00"|"09-08-2007"|"-"|"19-09-2007"
"Faze Three Exp"|"Final"|"12.00"|"30-08-2007"|"-"|"19-09-2007"
"Gujarat Apollo"|"Final"|"20.00"|"30-08-2007"|"-"|"19-09-2007"
"Grabal Alok Imp"|"Final"|"10.00"|"05-09-2007"|"-"|"19-09-2007"
"Guj Intrux"|"Final"|"10.00"|"28-06-2007"|"-"|"19-09-2007"
"Gangotri Textil"|"Final"|"10.00"|"29-06-2007"|"-"|"19-09-2007"
"INOX Leisure"|"Final"|"10.00"|"19-06-2007"|"-"|"19-09-2007"
"JL Morison"|"Final"|"25.00"|"14-05-2007"|"-"|"19-09-2007"
"MCS"|"Final"|"10.00"|"06-07-2007"|"-"|"19-09-2007"
"Modern Home"|"Final"|"5.00"|"29-06-2007"|"-"|"19-09-2007"
"Mount Shivalik"|"Final"|"10.00"|"30-08-2007"|"-"|"19-09-2007"
"MTNL"|"Final"|"10.00"|"17-07-2007"|"-"|"19-09-2007"
"NG Industries"|"Final"|"27.00"|"29-06-2007"|"-"|"19-09-2007"
"Nahar Spinning"|"Final"|"50.00"|"05-06-2007"|"-"|"19-09-2007"
"PBA Infra"|"Final"|"20.00"|"31-07-2007"|"-"|"19-09-2007"
"Pokarna"|"Final"|"35.00"|"03-07-2007"|"-"|"19-09-2007"
"aurionPro Sol"|"Final"|"15.00"|"21-08-2007"|"-"|"19-09-2007"
"Rohit Ferro Tec"|"Final"|"10.00"|"29-06-2007"|"-"|"19-09-2007"
"Rajeswari Infra"|"Final"|"10.00"|"02-07-2007"|"-"|"19-09-2007"
"Roto Pumps"|"Final"|"15.00"|"05-06-2007"|"-"|"19-09-2007"
"Raj Rayon Ind"|"Final"|"5.00"|"04-07-2007"|"-"|"19-09-2007"
"RTS Power Corp"|"Final"|"5.00"|"30-08-2007"|"-"|"19-09-2007"
"Sri Ganapathy"|"Final"|"10.00"|"22-08-2007"|"-"|"19-09-2007"
"Shree Hari Chem"|"Final"|"10.00"|"03-09-2007"|"-"|"19-09-2007"
"Sadhana Nitro"|"Final"|"15.00"|"26-07-2007"|"-"|"19-09-2007"
"Samkrg Pistons"|"Final"|"35.00"|"05-06-2007"|"-"|"19-09-2007"
"Shahi Shipping"|"Final"|"7.50"|"14-08-2007"|"-"|"19-09-2007"
"Suryajyoti Spg"|"Final"|"12.00"|"17-07-2007"|"-"|"19-09-2007"
"Suryalata Spg"|"Final"|"20.00"|"29-05-2007"|"-"|"19-09-2007"
"Cella Space Ltd"|"Final"|"10.00"|"04-07-2007"|"-"|"19-09-2007"
"Surana Telecom"|"Final"|"20.00"|"21-06-2007"|"-"|"19-09-2007"
"STC India"|"Final"|"40.00"|"08-08-2007"|"-"|"19-09-2007"
"Sutlej Textiles"|"Final"|"45.00"|"10-05-2007"|"-"|"19-09-2007"
"Talbros Auto"|"Final"|"20.00"|"23-08-2007"|"-"|"19-09-2007"
"Tricom India"|"Final"|"21.00"|"04-07-2007"|"-"|"19-09-2007"
"Vikash Metal"|"Final"|"5.00"|"25-06-2007"|"-"|"19-09-2007"
"Vimal Oils"|"Final"|"12.00"|"20-08-2007"|"-"|"19-09-2007"
"Vippy Spinpro"|"Final"|"5.00"|"02-07-2007"|"-"|"19-09-2007"
"Carol Info"|"Final"|"20.00"|"02-07-2007"|"-"|"19-09-2007"
"Zenith Computer"|"Final"|"15.00"|"02-07-2007"|"-"|"19-09-2007"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"29-08-2007"|"-"|"19-09-2007"
"Zicom"|"Final"|"14.00"|"20-06-2007"|"-"|"19-09-2007"
"Ansal Housing"|"Final"|"18.00"|"27-06-2007"|"-"|"18-09-2007"
"Acrysil India"|"Final"|"15.00"|"13-06-2007"|"-"|"18-09-2007"
"Advanced Micron"|"Final"|"20.00"|"28-06-2007"|"-"|"18-09-2007"
"Andhra Sugar"|"Final"|"60.00"|"07-08-2007"|"-"|"18-09-2007"
"Ace Software"|"Final"|"5.00"|"04-07-2007"|"-"|"18-09-2007"
"Ace Soft Export"|"Final"|"5.00"|"04-07-2007"|"-"|"18-09-2007"
"Brady and Morri"|"Final"|"15.00"|"02-07-2007"|"-"|"18-09-2007"
"CCL Products"|"Final"|"50.00"|"19-07-2007"|"-"|"18-09-2007"
"DLF"|"Final"|"100.00"|"19-07-2007"|"-"|"18-09-2007"
"ABM Knowledg"|"Final"|"5.00"|"06-07-2007"|"-"|"18-09-2007"
"Elder Pharma"|"Final"|"25.00"|"29-08-2007"|"-"|"18-09-2007"
"Easun Reyrl"|"Final"|"100.00"|"30-05-2007"|"-"|"18-09-2007"
"HEG"|"Final"|"50.00"|"27-04-2007"|"-"|"18-09-2007"
"Mindteck"|"Final"|"10.00"|"04-07-2007"|"-"|"18-09-2007"
"Hariyana Ship"|"Final"|"20.00"|"20-08-2007"|"-"|"18-09-2007"
"Indo Borax"|"Final"|"15.00"|"29-08-2007"|"-"|"18-09-2007"
"Industrial Inv"|"Final"|"20.00"|"17-08-2007"|"-"|"18-09-2007"
"IKF Tech"|"Final"|"5.00"|"25-06-2007"|"-"|"18-09-2007"
"Kilpest (I)"|"Final"|"10.00"|"03-07-2007"|"-"|"18-09-2007"
"KLRF"|"Final"|"20.00"|"27-08-2007"|"-"|"18-09-2007"
"KRBL"|"Final"|"20.00"|"28-06-2007"|"-"|"18-09-2007"
"Kavveri Telecom"|"Final"|"10.00"|"20-06-2007"|"-"|"18-09-2007"
"Lokesh Machines"|"Final"|"10.00"|"27-08-2007"|"-"|"18-09-2007"
"Murudeshwar Cer"|"Final"|"20.00"|"26-06-2007"|"-"|"18-09-2007"
"Mangalore Chem"|"Final"|"6.00"|"30-07-2007"|"-"|"18-09-2007"
"E-Land Apparel"|"Final"|"10.00"|"31-07-2007"|"-"|"18-09-2007"
"Mirza Intl"|"Final"|"25.00"|"01-06-2007"|"-"|"18-09-2007"
"Nectar Life"|"Final"|"20.00"|"04-09-2007"|"-"|"18-09-2007"
"Opto Circuits"|"Final"|"50.00"|"29-06-2007"|"-"|"18-09-2007"
"Rishi Laser"|"Final"|"20.00"|"03-07-2007"|"-"|"18-09-2007"
"Sri Adhikari"|"Final"|"6.00"|"02-07-2007"|"-"|"18-09-2007"
"Salona Cotspin"|"Final"|"10.00"|"15-06-2007"|"-"|"18-09-2007"
"Sahyadri Ind"|"Final"|"10.00"|"12-07-2007"|"-"|"18-09-2007"
"HBL Power"|"Final"|"15.00"|"29-06-2007"|"-"|"18-09-2007"
"Supreme Petro"|"Final"|"10.00"|"10-08-2007"|"-"|"18-09-2007"
"Sanco Trans"|"Final"|"27.00"|"07-06-2007"|"-"|"18-09-2007"
"Shaw Wallace"|"Final"|"15.00"|"04-09-2007"|"-"|"18-09-2007"
"TT"|"Final"|"10.00"|"27-06-2007"|"-"|"18-09-2007"
"Uniply Ind"|"Final"|"7.50"|"01-08-2007"|"-"|"18-09-2007"
"Vinati Organics"|"Final"|"12.00"|"01-06-2007"|"-"|"18-09-2007"
"Venus Remedies"|"Final"|"30.00"|"21-08-2007"|"-"|"18-09-2007"
"Vijay Textiles"|"Final"|"17.00"|"25-06-2007"|"-"|"18-09-2007"
"Vikram Thermo"|"Final"|"15.00"|"13-07-2007"|"-"|"18-09-2007"
"Weizmann"|"Final"|"5.00"|"08-08-2007"|"-"|"18-09-2007"
"WH Brady"|"Final"|"15.00"|"02-07-2007"|"-"|"18-09-2007"
"ADF Foods"|"Final"|"10.00"|"04-07-2007"|"-"|"17-09-2007"
"Balmer Lawrie"|"Final"|"135.00"|"15-06-2007"|"-"|"17-09-2007"
"D & H India"|"Final"|"10.00"|"10-08-2007"|"-"|"17-09-2007"
"Dhanuka Agritec"|"Final"|"20.00"|"22-06-2007"|"-"|"17-09-2007"
"Munjal Auto Ind"|"Final"|"50.00"|"25-06-2007"|"-"|"17-09-2007"
"Indus Fila"|"Final"|"15.00"|"07-05-2007"|"-"|"17-09-2007"
"Jumbo Bag"|"Final"|"10.00"|"26-06-2007"|"-"|"17-09-2007"
"Jindal Drilling"|"Final"|"5.00"|"12-06-2007"|"-"|"17-09-2007"
"JVL Agro Ind"|"Final"|"15.00"|"31-08-2007"|"-"|"17-09-2007"
"KCP Sugar"|"Final"|"50.00"|"02-07-2007"|"-"|"17-09-2007"
"Envair Electro"|"Final"|"7.00"|"15-06-2007"|"-"|"17-09-2007"
"NCL Industries"|"Final"|"20.00"|"30-07-2007"|"-"|"17-09-2007"
"Patel Integrate"|"Final"|"10.00"|"17-08-2007"|"-"|"17-09-2007"
"Radico Khaitan"|"Final"|"25.00"|"02-07-2007"|"-"|"17-09-2007"
"Raj Television"|"Final"|"10.00"|"30-07-2007"|"-"|"17-09-2007"
"Veejay Lakshmi"|"Final"|"20.00"|"11-06-2007"|"-"|"17-09-2007"
"Jubilant Life"|"Final"|"125.00"|"30-04-2007"|"-"|"17-09-2007"
"Vijay Shanthi"|"Final"|"10.00"|"15-06-2007"|"-"|"17-09-2007"
"Ahluwalia"|"Final"|"15.00"|"02-08-2007"|"-"|"14-09-2007"
"Asian Electroni"|"Final"|"45.00"|"05-07-2007"|"-"|"14-09-2007"
"Asian Hotels"|"Final"|"20.00"|"15-06-2007"|"-"|"14-09-2007"
"Aurobindo Pharm"|"Final"|"50.00"|"02-07-2007"|"-"|"14-09-2007"
"Alok Industries"|"Final"|"14.00"|"01-08-2007"|"-"|"14-09-2007"
"Birla Precision"|"Final"|"15.00"|"27-06-2007"|"-"|"14-09-2007"
"Balmer Invest"|"Final"|"18.00"|"02-07-2007"|"-"|"14-09-2007"
"Balmer L Vanlee"|"Final"|"12.00"|"23-05-2007"|"-"|"14-09-2007"
"Chetinad Cem"|"Final"|"75.00"|"19-06-2007"|"-"|"14-09-2007"
"CIL Securities"|"Final"|"12.50"|"02-07-2007"|"-"|"14-09-2007"
"DCM Shriram"|"Interim"|"150.00"|"24-08-2007"|"17-09-2007"|"14-09-2007"
"DGP Securities"|"Final"|"10.00"|"29-06-2007"|"-"|"14-09-2007"
"Freshtrop Fruit"|"Final"|"25.00"|"03-07-2007"|"-"|"14-09-2007"
"First Leasing"|"Final"|"22.50"|"21-06-2007"|"-"|"14-09-2007"
"Falcon Tyres"|"Final"|"30.00"|"02-07-2007"|"-"|"14-09-2007"
"Guj Ind Power"|"Final"|"5.00"|"07-05-2007"|"-"|"14-09-2007"
"Guj Mineral"|"Final"|"100.00"|"03-07-2007"|"-"|"14-09-2007"
"Godawari Power"|"Final"|"20.00"|"26-06-2007"|"-"|"14-09-2007"
"Nxtdigital"|"Final"|"100.00"|"28-05-2007"|"-"|"14-09-2007"
"Harrisons Malay"|"Final"|"15.00"|"04-05-2007"|"-"|"14-09-2007"
"Hinduja Global"|"Final"|"50.00"|"31-07-2007"|"-"|"14-09-2007"
"India Cements"|"Final"|"10.00"|"30-07-2007"|"-"|"14-09-2007"
"Ion Exchange"|"Final"|"15.00"|"04-07-2007"|"-"|"14-09-2007"
"Kemp and Co"|"Final"|"10.00"|"02-07-2007"|"-"|"14-09-2007"
"Kkalpana Ind"|"Final"|"20.00"|"29-08-2007"|"-"|"14-09-2007"
"Lumax Auto Tech"|"Final"|"15.00"|"29-06-2007"|"-"|"14-09-2007"
"Morarka Finance"|"Final"|"5.00"|"25-06-2007"|"-"|"14-09-2007"
"Modison Metals"|"Final"|"25.00"|"02-07-2007"|"-"|"14-09-2007"
"NALCO"|"Final"|"25.00"|"26-06-2007"|"-"|"14-09-2007"
"Nissan Copper"|"Final"|"5.00"|"01-08-2007"|"-"|"14-09-2007"
"Prajay Engineer"|"Final"|"25.00"|"13-08-2007"|"-"|"14-09-2007"
"Precision Wires"|"Final"|"35.00"|"12-06-2007"|"-"|"14-09-2007"
"Rasoi"|"Final"|"10.00"|"31-05-2007"|"-"|"14-09-2007"
"Rajesh Exports"|"Final"|"100.00"|"18-06-2007"|"-"|"14-09-2007"
"Relaxo Footwear"|"Final"|"15.00"|"29-05-2007"|"-"|"14-09-2007"
"Shri Bhawani"|"Final"|"8.00"|"03-08-2007"|"-"|"14-09-2007"
"Solid Stone"|"Final"|"8.00"|"16-08-2007"|"-"|"14-09-2007"
"Satvahana Ispat"|"Final"|"10.00"|"02-07-2007"|"-"|"14-09-2007"
"SML Isuzu"|"Final"|"55.00"|"01-06-2007"|"-"|"14-09-2007"
"Kohinoor Foods"|"Final"|"10.00"|"27-08-2007"|"-"|"14-09-2007"
"SPL Industries"|"Final"|"10.00"|"28-08-2007"|"-"|"14-09-2007"
"Prime Property"|"Final"|"25.00"|"27-07-2007"|"-"|"14-09-2007"
"Quintegra Solut"|"Final"|"6.00"|"31-08-2007"|"-"|"14-09-2007"
"Themis Medicare"|"Final"|"20.00"|"29-06-2007"|"-"|"14-09-2007"
"Ushdev Intl"|"Final"|"18.00"|"09-08-2007"|"-"|"14-09-2007"
"VIP Industries"|"Final"|"25.00"|"05-06-2007"|"-"|"14-09-2007"
"Shantai Industr"|"Final"|"1.00"|"05-09-2007"|"-"|"14-09-2007"
"Zodiac Clothing"|"Final"|"10.00"|"03-07-2007"|"-"|"14-09-2007"
"Ansal Buildwell"|"Final"|"18.00"|"04-07-2007"|"-"|"13-09-2007"
"Amrit Corp"|"Final"|"15.00"|"25-07-2007"|"-"|"13-09-2007"
"Ashiana Housing"|"Final"|"25.00"|"04-07-2007"|"-"|"13-09-2007"
"Schneider Pres"|"Final"|"20.00"|"20-06-2007"|"-"|"13-09-2007"
"Bliss GVS"|"Final"|"10.00"|"01-08-2007"|"-"|"13-09-2007"
"Bhansali Eng"|"Final"|"10.00"|"03-07-2007"|"-"|"13-09-2007"
"Bhartiya Inter"|"Final"|"15.00"|"04-07-2007"|"-"|"13-09-2007"
"BNR Udyog"|"Final"|"7.00"|"01-08-2007"|"-"|"13-09-2007"
"BSL"|"Final"|"5.00"|"04-05-2007"|"-"|"13-09-2007"
"Birla Power Sol"|"Final"|"6.00"|"02-08-2007"|"-"|"13-09-2007"
"Igarashi Motors"|"Final"|"15.00"|"04-07-2007"|"-"|"13-09-2007"
"Cochin Minerals"|"Final"|"12.00"|"05-06-2007"|"-"|"13-09-2007"
"Dr Agarwals Eye"|"Final"|"15.00"|"03-07-2007"|"-"|"13-09-2007"
"El Forge"|"Final"|"14.00"|"29-06-2007"|"-"|"13-09-2007"
"Eastern Silk"|"Final"|"45.00"|"01-08-2007"|"-"|"13-09-2007"
"GEE"|"Final"|"15.00"|"01-08-2007"|"-"|"13-09-2007"
"Good Luck"|"Final"|"30.00"|"04-07-2007"|"-"|"13-09-2007"
"Govind Poy Oxyg"|"Final"|"15.00"|"12-09-2007"|"-"|"13-09-2007"
"GRM Overseas"|"Final"|"10.00"|"06-07-2007"|"-"|"13-09-2007"
"Ceejay Finance"|"Final"|"10.00"|"09-08-2007"|"-"|"13-09-2007"
"Indo Asian Fin"|"Final"|"10.00"|"27-06-2007"|"-"|"13-09-2007"
"Intl Conveyor"|"Final"|"20.00"|"02-07-2007"|"-"|"13-09-2007"
"Jet Airways"|"Final"|"60.00"|"26-06-2007"|"-"|"13-09-2007"
"Jaypee Hotels"|"Final"|"18.00"|"18-04-2007"|"-"|"13-09-2007"
"Jain Irrigation"|"Final"|"20.00"|"23-08-2007"|"-"|"13-09-2007"
"JISL"|"Final"|"20.00"|"23-08-2007"|"-"|"13-09-2007"
"Jay Ushin"|"Final"|"10.00"|"31-08-2007"|"-"|"13-09-2007"
"Accelya Kale"|"Final"|"12.50"|"25-04-2007"|"-"|"13-09-2007"
"Kajaria Ceramic"|"Final"|"10.00"|"29-06-2007"|"-"|"13-09-2007"
"Khaitan Elec"|"Final"|"20.00"|"02-07-2007"|"-"|"13-09-2007"
"Karur KCP"|"Final"|"10.00"|"20-08-2007"|"-"|"13-09-2007"
"Kisan Mouldings"|"Final"|"10.00"|"31-08-2007"|"-"|"13-09-2007"
"Kovai Medical"|"Final"|"12.50"|"28-06-2007"|"-"|"13-09-2007"
"Lakshmi Vilas"|"Final"|"7.00"|"18-06-2007"|"-"|"13-09-2007"
"Peninsula Land"|"Final"|"30.00"|"22-06-2007"|"-"|"13-09-2007"
"Madhav Marbles"|"Final"|"20.00"|"29-06-2007"|"-"|"13-09-2007"
"MMTC Ltd"|"Final"|"25.00"|"05-07-2007"|"-"|"13-09-2007"
"Digispice Tech"|"Final"|"10.00"|"24-07-2007"|"-"|"13-09-2007"
"Cera Sanitary"|"Final"|"22.00"|"16-05-2007"|"-"|"13-09-2007"
"Naval Techno"|"Final"|"6.25"|"21-08-2007"|"-"|"13-09-2007"
"Parekh Aluminex"|"Final"|"16.00"|"03-07-2007"|"-"|"13-09-2007"
"Patels Airtemp"|"Final"|"10.00"|"02-07-2007"|"-"|"13-09-2007"
"Premier Explo"|"Final"|"15.00"|"02-07-2007"|"-"|"13-09-2007"
"Pioneer Invest"|"Final"|"15.00"|"21-08-2007"|"-"|"13-09-2007"
"Glodyne Techno"|"Final"|"12.00"|"29-08-2007"|"-"|"13-09-2007"
"Wanbury"|"Final"|"20.00"|"29-06-2007"|"-"|"13-09-2007"
"PTC India"|"Final"|"10.00"|"27-04-2007"|"-"|"13-09-2007"
"Reliance Chemo"|"Final"|"10.00"|"28-05-2007"|"-"|"13-09-2007"
"NTC Industries"|"Final"|"5.00"|"03-07-2007"|"-"|"13-09-2007"
"Mediaone Global"|"Final"|"6.00"|"16-08-2007"|"-"|"13-09-2007"
"Raj Packaging"|"Final"|"10.00"|"27-06-2007"|"-"|"13-09-2007"
"Real Strips"|"Final"|"10.00"|"02-07-2007"|"-"|"13-09-2007"
"Riddhi Siddhi"|"Final"|"30.00"|"12-06-2007"|"-"|"13-09-2007"
"Silktex"|"Final"|"15.00"|"11-06-2007"|"-"|"13-09-2007"
"Subros"|"Final"|"40.00"|"30-07-2007"|"-"|"13-09-2007"
"Shree Ajit Pulp"|"Final"|"2.50"|"06-07-2007"|"-"|"13-09-2007"
"Hindoostan Mill"|"Final"|"30.00"|"27-06-2007"|"-"|"13-09-2007"
"Som Datt Fin"|"Final"|"15.00"|"04-07-2007"|"-"|"13-09-2007"
"Sadbhav Engg"|"Final"|"35.00"|"16-08-2007"|"-"|"13-09-2007"
"Sterling Green"|"Final"|"8.00"|"27-06-2007"|"-"|"13-09-2007"
"Southern Gas"|"Final"|"30.00"|"24-08-2007"|"-"|"13-09-2007"
"Responsive Ind"|"Final"|"6.00"|"29-06-2007"|"-"|"13-09-2007"
"Superhouse"|"Final"|"5.00"|"03-07-2007"|"-"|"13-09-2007"
"SMIFS LIMITED"|"Final"|"10.00"|"03-07-2007"|"-"|"13-09-2007"
"Crest Ventures"|"Final"|"20.00"|"04-07-2007"|"-"|"13-09-2007"
"Shree Rajasthan"|"Final"|"10.00"|"05-06-2007"|"-"|"13-09-2007"
"Cura Tech"|"Final"|"4.00"|"29-06-2007"|"-"|"13-09-2007"
"Steel Str Wheel"|"Final"|"16.00"|"20-06-2007"|"-"|"13-09-2007"
"TVS Electronics"|"Final"|"7.50"|"29-06-2007"|"-"|"13-09-2007"
"TV TodayNetwork"|"Final"|"15.00"|"05-06-2007"|"-"|"13-09-2007"
"Sequent Scienti"|"Final"|"10.00"|"21-06-2007"|"-"|"13-09-2007"
"West Coast Pap"|"Final"|"150.00"|"27-07-2007"|"-"|"13-09-2007"
"Websol Energy"|"Final"|"10.00"|"03-09-2007"|"-"|"13-09-2007"
"Zenith Fibres"|"Final"|"15.00"|"19-07-2007"|"-"|"13-09-2007"
"Ambika Cotton"|"Final"|"25.00"|"22-06-2007"|"-"|"12-09-2007"
"Shiva Texyarn"|"Final"|"15.00"|"30-05-2007"|"-"|"12-09-2007"
"Avantel"|"Final"|"10.00"|"30-07-2007"|"-"|"12-09-2007"
"Bannari A Spg"|"Final"|"20.00"|"12-06-2007"|"-"|"12-09-2007"
"BL Kashyap"|"Final"|"35.00"|"02-07-2007"|"-"|"12-09-2007"
"Ellora Paper"|"Final"|"12.00"|"21-05-2007"|"-"|"12-09-2007"
"Gammon India"|"Final"|"5.00"|"04-07-2007"|"-"|"12-09-2007"
"Hindustan Housi"|"Final"|"20.00"|"25-06-2007"|"-"|"12-09-2007"
"Hind Zinc"|"Final"|"25.00"|"26-04-2007"|"-"|"12-09-2007"
"Jagdamba Polyme"|"Final"|"10.00"|"29-08-2007"|"-"|"12-09-2007"
"Jindal Photo"|"Final"|"10.00"|"04-09-2007"|"-"|"12-09-2007"
"Consol Finvest"|"Final"|"5.00"|"23-08-2007"|"-"|"12-09-2007"
"Kothari Product"|"Final"|"90.00"|"26-06-2007"|"-"|"12-09-2007"
"Mercator"|"Final"|"100.00"|"03-07-2007"|"-"|"12-09-2007"
"Nagreeka Export"|"Final"|"15.00"|"16-06-2007"|"-"|"12-09-2007"
"Pioneer Distill"|"Final"|"10.00"|"04-07-2007"|"-"|"12-09-2007"
"Ramsarup Ind"|"Final"|"5.00"|"15-06-2007"|"-"|"12-09-2007"
"Rainbow Papers"|"Final"|"16.00"|"16-07-2007"|"-"|"12-09-2007"
"Simplex Casting"|"Final"|"10.00"|"13-08-2007"|"-"|"12-09-2007"
"Solar Ind"|"Final"|"15.00"|"29-06-2007"|"-"|"12-09-2007"
"Sulabh Engineer"|"Final"|"6.00"|"24-07-2007"|"-"|"12-09-2007"
"Sunil HitechEng"|"Final"|"12.00"|"30-05-2007"|"-"|"12-09-2007"
"Smruthi Organic"|"Final"|"25.00"|"21-08-2007"|"-"|"12-09-2007"
"Swarnasarita"|"Final"|"5.00"|"30-05-2007"|"-"|"12-09-2007"
"Tourism Finance"|"Final"|"5.00"|"29-06-2007"|"-"|"12-09-2007"
"Uniproducts"|"Final"|"12.00"|"01-08-2007"|"-"|"12-09-2007"
"Usha Intl"|"Final"|"100.00"|"28-05-2007"|"-"|"12-09-2007"
"Atul Auto"|"Final"|"10.00"|"04-07-2007"|"-"|"11-09-2007"
"Ansal Propertie"|"Final"|"10.00"|"25-06-2007"|"-"|"11-09-2007"
"APM Industries"|"Final"|"5.00"|"25-06-2007"|"-"|"11-09-2007"
"Tata Steel BSL"|"Final"|"25.00"|"04-05-2007"|"-"|"11-09-2007"
"Control Print"|"Final"|"20.00"|"03-07-2007"|"-"|"11-09-2007"
"Forbes Gokak"|"Final"|"35.00"|"24-08-2007"|"-"|"11-09-2007"
"Jaiprakash Pow"|"Interim"|"7.50"|"27-08-2007"|"12-09-2007"|"11-09-2007"
"NFL"|"Final"|"10.77"|"27-06-2007"|"-"|"11-09-2007"
"Paramount Comm"|"Final"|"20.00"|"26-06-2007"|"-"|"11-09-2007"
"POONA DAL & OIL"|"Final"|"9.00"|"27-06-2007"|"-"|"11-09-2007"
"Poona Dal"|"Final"|"9.00"|"27-06-2007"|"-"|"11-09-2007"
"IndiaNivesh"|"Final"|"20.00"|"04-07-2007"|"-"|"11-09-2007"
"Surya Roshni"|"Final"|"15.00"|"02-07-2007"|"-"|"11-09-2007"
"Caprihans"|"Final"|"10.00"|"05-06-2007"|"-"|"10-09-2007"
"Victoria Ent"|"Final"|"5.00"|"18-09-2007"|"-"|"10-09-2007"
"Elcid Investmen"|"Final"|"100.00"|"20-08-2007"|"-"|"10-09-2007"
"Guj State Petro"|"Final"|"5.00"|"07-06-2007"|"-"|"10-09-2007"
"IOC"|"Final"|"130.00"|"28-05-2007"|"-"|"10-09-2007"
"NPR Finance"|"Final"|"10.00"|"04-07-2007"|"-"|"10-09-2007"
"Orient Bell"|"Final"|"10.00"|"27-06-2007"|"-"|"10-09-2007"
"ONGC"|"Final"|"130.00"|"25-06-2007"|"-"|"10-09-2007"
"Rasi Electrodes"|"Final"|"5.00"|"06-07-2007"|"-"|"10-09-2007"
"Mohite Ind"|"Final"|"10.00"|"06-07-2007"|"-"|"10-09-2007"
"Rama Paper Mill"|"Final"|"5.00"|"02-07-2007"|"-"|"10-09-2007"
"Simplex Infra"|"Final"|"80.00"|"29-06-2007"|"-"|"10-09-2007"
"Supreme Tex"|"Final"|"10.00"|"14-06-2007"|"-"|"10-09-2007"
"Ashapura Mine"|"Final"|"150.00"|"15-06-2007"|"-"|"07-09-2007"
"Bharat Elec"|"Final"|"140.00"|"27-06-2007"|"-"|"07-09-2007"
"MphasiS"|"Final"|"30.00"|"03-05-2007"|"-"|"07-09-2007"
"Bal Pharma"|"Final"|"7.50"|"31-08-2007"|"-"|"07-09-2007"
"Birla Machining"|"Final"|"8.00"|"02-07-2007"|"-"|"07-09-2007"
"Deepak Nitrite"|"Final"|"40.00"|"02-07-2007"|"-"|"07-09-2007"
"Gemini Comm"|"Final"|"20.00"|"23-05-2007"|"-"|"07-09-2007"
"GOL Offshore"|"Interim"|"80.00"|"22-08-2007"|"10-09-2007"|"07-09-2007"
"Hitech Corp"|"Final"|"8.00"|"29-05-2007"|"-"|"07-09-2007"
"Indraprastha"|"Final"|"12.50"|"30-05-2007"|"-"|"07-09-2007"
"Intec Capital"|"Final"|"5.00"|"02-07-2007"|"-"|"07-09-2007"
"Leena Cons"|"Final"|"3.00"|"07-08-2007"|"-"|"07-09-2007"
"Power Finance"|"Final"|"10.00"|"18-06-2007"|"-"|"07-09-2007"
"Sandesh"|"Final"|"25.00"|"04-05-2007"|"-"|"07-09-2007"
"South (I) Paper"|"Final"|"30.00"|"01-06-2007"|"-"|"07-09-2007"
"Amrit Banaspati"|"Final"|"15.00"|"25-07-2007"|"-"|"06-09-2007"
"Arex Industries"|"Final"|"9.00"|"28-06-2007"|"-"|"06-09-2007"
"Artefact"|"Final"|"7.50"|"27-06-2007"|"-"|"06-09-2007"
"BN Rathi Sec"|"Final"|"12.00"|"27-07-2007"|"-"|"06-09-2007"
"Bombay Oxygen"|"Final"|"11.00"|"30-07-2007"|"-"|"06-09-2007"
"Crew B.O.S."|"Final"|"7.50"|"11-06-2007"|"-"|"06-09-2007"
"Classic Diamond"|"Final"|"25.00"|"09-07-2007"|"-"|"06-09-2007"
