"0"|"1"|"2"|"3"|"4"|"5"
"Omaxe"|"Final"|"7.00"|"27-05-2019"|"-"|"19-09-2019"
"Orient Abrasive"|"Final"|"25.00"|"14-05-2019"|"-"|"19-09-2019"
"Oceanic Foods"|"Final"|"1.00"|"06-05-2019"|"-"|"19-09-2019"
"OM Metals Infra"|"Final"|"25.00"|"31-05-2019"|"-"|"19-09-2019"
"Porwal Auto"|"Final"|"7.50"|"27-05-2019"|"-"|"19-09-2019"
"Shristi Infra"|"Final"|"2.50"|"27-05-2019"|"-"|"19-09-2019"
"Patels Airtemp"|"Final"|"25.00"|"22-05-2019"|"-"|"19-09-2019"
"Pee Cee Cosma"|"Final"|"30.00"|"30-05-2019"|"-"|"19-09-2019"
"Polymechplast"|"Final"|"8.00"|"28-05-2019"|"-"|"19-09-2019"
"Power Mech"|"Final"|"10.00"|"22-05-2019"|"-"|"19-09-2019"
"Prataap Snacks"|"Final"|"20.00"|"21-05-2019"|"-"|"19-09-2019"
"Rapicut Carbide"|"Final"|"15.00"|"27-05-2019"|"20-09-2019"|"19-09-2019"
"Repco Home"|"Final"|"25.00"|"29-05-2019"|"-"|"19-09-2019"
"R.J. Shah"|"Final"|"50.00"|"24-05-2019"|"-"|"19-09-2019"
"Radico Khaitan"|"Final"|"60.00"|"02-05-2019"|"-"|"19-09-2019"
"Relish Pharma"|"Final"|"5.00"|"16-07-2019"|"-"|"19-09-2019"
"Roto Pumps"|"Final"|"25.00"|"24-05-2019"|"-"|"19-09-2019"
"Refnol Resin"|"Final"|"10.00"|"10-05-2019"|"-"|"19-09-2019"
"Panachen Inn"|"Final"|"2.50"|"30-05-2019"|"-"|"19-09-2019"
"Raj Television"|"Final"|"2.00"|"20-05-2019"|"-"|"19-09-2019"
"SJVN"|"Final"|"6.50"|"29-05-2019"|"-"|"19-09-2019"
"Best Agrolife"|"Final"|"1.00"|"30-05-2019"|"-"|"19-09-2019"
"Simplex Infra"|"Final"|"25.00"|"31-05-2019"|"-"|"19-09-2019"
"Shiva Granito E"|"Final"|"2.50"|"17-09-2019"|"-"|"19-09-2019"
"Responsive Ind"|"Final"|"12.00"|"24-05-2019"|"-"|"19-09-2019"
"Sangam India"|"Final"|"10.00"|"28-05-2019"|"-"|"19-09-2019"
"SML Isuzu"|"Final"|"30.00"|"28-05-2019"|"-"|"19-09-2019"
"SMS Lifescience"|"Final"|"15.00"|"30-05-2019"|"-"|"19-09-2019"
"Seya Industries"|"Final"|"15.00"|"14-05-2019"|"-"|"19-09-2019"
"SMS Pharma"|"Final"|"25.00"|"27-05-2019"|"-"|"19-09-2019"
"Suryalata Spg"|"Final"|"18.00"|"29-05-2019"|"-"|"19-09-2019"
"Salasar Techno"|"Final"|"15.00"|"28-05-2019"|"-"|"19-09-2019"
"TPL Plastech"|"Final"|"35.00"|"24-05-2019"|"-"|"19-09-2019"
"Marksans Pharma"|"Final"|"5.00"|"29-05-2019"|"-"|"19-09-2019"
"Time Techno"|"Final"|"90.00"|"27-05-2019"|"-"|"19-09-2019"
"United Credit"|"Final"|"7.00"|"30-05-2019"|"20-09-2019"|"19-09-2019"
"UCAL Fuel"|"Final"|"90.00"|"27-05-2019"|"-"|"19-09-2019"
"Rodium Realty"|"Final"|"10.00"|"29-05-2019"|"-"|"19-09-2019"
"Vadilal Enter"|"Final"|"8.00"|"26-08-2019"|"-"|"19-09-2019"
"Vadilal Ind"|"Final"|"12.50"|"26-08-2019"|"-"|"19-09-2019"
"Vakrangee"|"Final"|"25.00"|"13-08-2019"|"-"|"19-09-2019"
"Vikas Ecotech"|"Final"|"5.00"|"30-05-2019"|"-"|"19-09-2019"
"Valiant Organic"|"Final"|"70.00"|"27-05-2019"|"21-09-2019"|"19-09-2019"
"Swasti Vinayaka"|"Final"|"10.00"|"29-05-2019"|"-"|"19-09-2019"
"Vishvaprabha"|"Final"|"2.50"|"28-05-2019"|"20-09-2019"|"19-09-2019"
"Vikram Thermo"|"Final"|"15.00"|"30-05-2019"|"-"|"19-09-2019"
"Venkys"|"Final"|"80.00"|"10-05-2019"|"-"|"19-09-2019"
"Zenith Fibres"|"Final"|"10.00"|"24-05-2019"|"-"|"19-09-2019"
"ZIM Laboratorie"|"Final"|"5.00"|"22-05-2019"|"-"|"19-09-2019"
"Action Const"|"Final"|"25.00"|"16-05-2019"|"-"|"18-09-2019"
"Alembic"|"Final"|"10.00"|"13-08-2019"|"-"|"18-09-2019"
"Austin Eng"|"Final"|"5.00"|"29-05-2019"|"-"|"18-09-2019"
"East West"|"Final"|"1.00"|"31-05-2019"|"-"|"18-09-2019"
"Bharat Bhushan"|"Final"|"6.00"|"24-05-2019"|"-"|"18-09-2019"
"Bhartiya Inter"|"Final"|"12.00"|"27-05-2019"|"-"|"18-09-2019"
"BLS Internation"|"Final"|"100.00"|"28-05-2019"|"-"|"18-09-2019"
"Denis Chem Lab"|"Final"|"10.00"|"27-05-2019"|"-"|"18-09-2019"
"EngineersInd"|"Final"|"15.00"|"17-05-2019"|"-"|"18-09-2019"
"Fluidomat"|"Final"|"20.00"|"30-05-2019"|"-"|"18-09-2019"
"Foods and Inns"|"Final"|"20.00"|"31-05-2019"|"-"|"18-09-2019"
"Genesys Int"|"Final"|"2.50"|"22-05-2019"|"-"|"18-09-2019"
"Gallantt Metal"|"Final"|"2.50"|"30-04-2019"|"-"|"18-09-2019"
"HPL Electric &"|"Final"|"2.00"|"20-05-2019"|"-"|"18-09-2019"
"HICS Cements"|"Final"|"0.20"|"30-04-2019"|"-"|"18-09-2019"
"Invest and Prec"|"Final"|"20.00"|"30-04-2019"|"-"|"18-09-2019"
"Jay Ushin"|"Final"|"30.00"|"27-05-2019"|"-"|"18-09-2019"
"KKV Agro Powers"|"Final"|"50.00"|"28-05-2019"|"19-09-2019"|"18-09-2019"
"Kiri Industries"|"Final"|"20.00"|"29-05-2019"|"-"|"18-09-2019"
"K.P. Energy"|"Final"|"10.00"|"27-05-2019"|"-"|"18-09-2019"
"Krishana Phosch"|"Final"|"5.00"|"10-05-2019"|"-"|"18-09-2019"
"Trigyn Tech"|"Final"|"7.50"|"10-05-2019"|"-"|"18-09-2019"
"Lambodhara Text"|"Final"|"20.00"|"29-05-2019"|"-"|"18-09-2019"
"Loyal Textiles"|"Final"|"15.00"|"30-05-2019"|"-"|"18-09-2019"
"Mishtann Foods"|"Final"|"0.20"|"30-04-2019"|"-"|"18-09-2019"
"Vardhman Text"|"Final"|"175.00"|"09-05-2019"|"-"|"18-09-2019"
"Navkar Builders"|"Final"|"1.00"|"12-07-2019"|"-"|"18-09-2019"
"Premier Polyfil"|"Final"|"10.00"|"28-05-2019"|"-"|"18-09-2019"
"Puravankara"|"Final"|"20.00"|"20-05-2019"|"-"|"18-09-2019"
"Patel Integrate"|"Final"|"5.00"|"16-05-2019"|"-"|"18-09-2019"
"Relaxo Footwear"|"Final"|"90.00"|"10-05-2019"|"-"|"18-09-2019"
"Citadel Realty"|"Final"|"5.00"|"27-05-2019"|"-"|"18-09-2019"
"Southern Gas"|"Final"|"40.00"|"30-05-2019"|"-"|"18-09-2019"
"Arihant Super"|"Final"|"5.00"|"27-05-2019"|"-"|"18-09-2019"
"HBL Power"|"Final"|"30.00"|"30-05-2019"|"-"|"18-09-2019"
"Sarla Performan"|"Final"|"110.00"|"23-05-2019"|"-"|"18-09-2019"
"Shakti Pumps"|"Final"|"50.00"|"10-05-2019"|"-"|"18-09-2019"
"Vardhman Hold"|"Final"|"50.00"|"24-05-2019"|"-"|"18-09-2019"
"Amrutanjan Heal"|"Final"|"105.00"|"23-05-2019"|"-"|"17-09-2019"
"Ahluwalia"|"Final"|"15.00"|"30-05-2019"|"-"|"17-09-2019"
"Bal Pharma"|"Final"|"10.00"|"31-05-2019"|"-"|"17-09-2019"
"Bharat Rasayan"|"Final"|"15.00"|"30-05-2019"|"-"|"17-09-2019"
"Emmbi Ind"|"Final"|"5.00"|"24-05-2019"|"-"|"17-09-2019"
"Gati"|"Final"|"40.00"|"28-05-2019"|"18-09-2019"|"17-09-2019"
"Himadri Special"|"Final"|"15.00"|"28-05-2019"|"-"|"17-09-2019"
"Hi-Tech Pipes"|"Final"|"2.50"|"25-05-2019"|"-"|"17-09-2019"
"HT Media"|"Final"|"20.00"|"10-05-2019"|"-"|"17-09-2019"
"ITL Industries"|"Final"|"10.00"|"30-05-2019"|"-"|"17-09-2019"
"Jindal PolyFilm"|"Final"|"10.00"|"30-05-2019"|"-"|"17-09-2019"
"KG Denim"|"Final"|"7.50"|"27-05-2019"|"-"|"17-09-2019"
"Kilpest (I)"|"Final"|"5.00"|"23-05-2019"|"-"|"17-09-2019"
"Medicamen Bio"|"Final"|"10.00"|"30-05-2019"|"18-09-2019"|"17-09-2019"
"Mishra Dhatu Ni"|"Final"|"5.10"|"29-05-2019"|"-"|"17-09-2019"
"Precision Camsh"|"Final"|"10.00"|"13-08-2019"|"-"|"17-09-2019"
"Premier Explo"|"Final"|"27.00"|"20-05-2019"|"-"|"17-09-2019"
"Prestige Estate"|"Final"|"15.00"|"28-05-2019"|"-"|"17-09-2019"
"Pilani Invest"|"Final"|"250.00"|"30-05-2019"|"-"|"17-09-2019"
"Phoenix Mills"|"Final"|"150.00"|"15-05-2019"|"-"|"17-09-2019"
"Marathon Realty"|"Final"|"10.00"|"29-05-2019"|"-"|"17-09-2019"
"Fiberweb India"|"Final"|"2.00"|"14-08-2019"|"-"|"17-09-2019"
"Ruttonsha Intl"|"Final"|"10.00"|"16-05-2019"|"-"|"17-09-2019"
"Rama Phosphates"|"Final"|"10.00"|"27-05-2019"|"-"|"17-09-2019"
"Ruchira Papers"|"Final"|"22.50"|"27-05-2019"|"-"|"17-09-2019"
"Som Distillerie"|"Final"|"15.00"|"28-05-2019"|"-"|"17-09-2019"
"Sadbhav Engg"|"Final"|"100.00"|"30-05-2019"|"-"|"17-09-2019"
"SKM Egg Product"|"Final"|"5.00"|"01-08-2019"|"-"|"17-09-2019"
"Vama Ind"|"Final"|"1.00"|"29-05-2019"|"-"|"17-09-2019"
"Sadbhav Infra"|"Final"|"3.00"|"27-05-2019"|"-"|"17-09-2019"
"Sadhana Nitro"|"Final"|"15.00"|"28-05-2019"|"-"|"17-09-2019"
"Narmada Gelatin"|"Final"|"100.00"|"27-05-2019"|"-"|"17-09-2019"
"Tribhovandas"|"Final"|"7.50"|"14-05-2019"|"-"|"17-09-2019"
"Ventura Guarant"|"Final"|"27.00"|"27-05-2019"|"-"|"17-09-2019"
"Zee Learn"|"Final"|"10.00"|"17-05-2019"|"-"|"17-09-2019"
"Axtel Ind"|"Final"|"15.00"|"27-05-2019"|"-"|"16-09-2019"
"Acknit Industri"|"Final"|"15.00"|"29-05-2019"|"-"|"16-09-2019"
"Amines Plast"|"Final"|"15.00"|"27-05-2019"|"-"|"16-09-2019"
"ORIENTAL AROMAT"|"Final"|"20.00"|"27-05-2019"|"-"|"16-09-2019"
"Dr Agarwals Eye"|"Final"|"15.00"|"13-05-2019"|"-"|"16-09-2019"
"Windsor"|"Final"|"50.00"|"27-05-2019"|"-"|"16-09-2019"
"Fredun Pharmace"|"Final"|"6.50"|"12-06-2019"|"-"|"16-09-2019"
"Goldcrest Fin"|"Final"|"5.00"|"13-08-2019"|"-"|"16-09-2019"
"Garware Poly"|"Final"|"100.00"|"29-05-2019"|"-"|"16-09-2019"
"Goldcrest Corp"|"Final"|"5.00"|"13-08-2019"|"-"|"16-09-2019"
"Haryana Leather"|"Final"|"8.00"|"20-05-2019"|"-"|"16-09-2019"
"Pearl Global In"|"Final"|"30.00"|"28-05-2019"|"-"|"16-09-2019"
"Jubilant Food"|"Final"|"50.00"|"15-05-2019"|"-"|"16-09-2019"
"J Kumar Infra"|"Final"|"45.00"|"29-05-2019"|"-"|"16-09-2019"
"Kamadgiri"|"Final"|"20.00"|"28-05-2019"|"17-09-2019"|"16-09-2019"
"Metal Coatings"|"Final"|"5.00"|"24-05-2019"|"-"|"16-09-2019"
"Rashtriya Chem"|"Final"|"7.70"|"07-05-2019"|"-"|"16-09-2019"
"Shemaroo Ent"|"Final"|"16.50"|"13-05-2019"|"-"|"16-09-2019"
"Samkrg Pistons"|"Final"|"50.00"|"29-05-2019"|"-"|"16-09-2019"
"Titagarh Wagons"|"Final"|"15.00"|"31-05-2019"|"-"|"16-09-2019"
"Wall Street Fin"|"Final"|"15.00"|"28-05-2019"|"16-09-2019"|"16-09-2019"
"Arman Financial"|"Final"|"14.00"|"28-05-2019"|"-"|"13-09-2019"
"Aditya Vision"|"Final"|"5.10"|"28-05-2019"|"-"|"13-09-2019"
"CG-Vak Software"|"Final"|"7.50"|"24-05-2019"|"-"|"13-09-2019"
"Donear Ind"|"Final"|"10.00"|"30-05-2019"|"-"|"13-09-2019"
"Deep Energy Res"|"Final"|"15.00"|"28-05-2019"|"-"|"13-09-2019"
"Godfrey Phillip"|"Final"|"500.00"|"30-05-2019"|"-"|"13-09-2019"
"Himatsingka Sei"|"Final"|"70.00"|"28-05-2019"|"-"|"13-09-2019"
"Himatsingka Sei"|"Special"|"30.00"|"29-05-2019"|"-"|"13-09-2019"
"Indo-National"|"Final"|"200.00"|"22-05-2019"|"-"|"13-09-2019"
"Jarigold Text"|"Final"|"10.00"|"28-05-2019"|"-"|"13-09-2019"
"Orient Beverage"|"Final"|"8.00"|"30-05-2019"|"-"|"13-09-2019"
"Poly Medicure"|"Final"|"40.00"|"10-05-2019"|"-"|"13-09-2019"
"SEL"|"Final"|"10.00"|"29-05-2019"|"-"|"13-09-2019"
"Sakthi Finance"|"Final"|"10.00"|"29-05-2019"|"16-09-2019"|"13-09-2019"
"Talbros Auto"|"Final"|"18.00"|"29-05-2019"|"-"|"13-09-2019"
"Tips Industries"|"Final"|"10.00"|"21-05-2019"|"-"|"13-09-2019"
"Triton Valves"|"Final"|"120.00"|"10-05-2019"|"-"|"13-09-2019"
"Vipul"|"Final"|"5.00"|"30-05-2019"|"-"|"12-09-2019"
"Apollo Hospital"|"Final"|"120.00"|"30-05-2019"|"-"|"12-09-2019"
"Ceinsys Tech"|"Final"|"22.50"|"06-08-2019"|"-"|"12-09-2019"
"Andhra Sugar"|"Final"|"100.00"|"09-09-2019"|"14-09-2019"|"12-09-2019"
"Assoc Stone"|"Final"|"30.00"|"22-05-2019"|"-"|"12-09-2019"
"Akar Auto Indus"|"Final"|"11.00"|"29-05-2019"|"-"|"12-09-2019"
"Bliss GVS"|"Final"|"100.00"|"20-05-2019"|"-"|"12-09-2019"
"Blue Chip Tex"|"Final"|"18.00"|"06-08-2019"|"-"|"12-09-2019"
"Bajaj Steel"|"Final"|"40.00"|"29-05-2019"|"-"|"12-09-2019"
"Beekay Steel"|"Final"|"20.00"|"29-05-2019"|"-"|"12-09-2019"
"Force Motors"|"Final"|"100.00"|"27-05-2019"|"-"|"12-09-2019"
"Caprihans"|"Final"|"7.50"|"16-05-2019"|"-"|"12-09-2019"
"Dishman Carboge"|"Final"|"10.00"|"15-05-2019"|"-"|"12-09-2019"
"Bodal Chemicals"|"Final"|"40.00"|"21-05-2019"|"-"|"12-09-2019"
"Dhanvarsha Finv"|"Final"|"2.50"|"22-05-2019"|"-"|"12-09-2019"
"DHP"|"Final"|"25.00"|"30-05-2019"|"-"|"12-09-2019"
"Mangalam Organ"|"Final"|"10.00"|"13-05-2019"|"-"|"12-09-2019"
"Iykot Hitech"|"Final"|"7.50"|"30-05-2019"|"-"|"12-09-2019"
"Finolex Ind"|"Final"|"100.00"|"27-05-2019"|"-"|"12-09-2019"
"FIEM Ind"|"Final"|"40.00"|"14-05-2019"|"-"|"12-09-2019"
"Gujarat Gas"|"Final"|"50.00"|"06-05-2019"|"-"|"12-09-2019"
"GIC Housing Fin"|"Final"|"55.00"|"24-05-2019"|"-"|"12-09-2019"
"Gulshan Poly"|"Final"|"30.00"|"29-05-2019"|"-"|"12-09-2019"
"Garden Reach Sh"|"Final"|"51.00"|"29-05-2019"|"-"|"12-09-2019"
"Guj State Petro"|"Final"|"20.00"|"09-05-2019"|"-"|"12-09-2019"
"Hisar Metal"|"Final"|"10.00"|"29-05-2019"|"-"|"12-09-2019"
"HUDCO"|"Final"|"1.50"|"24-05-2019"|"-"|"12-09-2019"
"Intl Conveyor"|"Final"|"5.00"|"30-05-2019"|"-"|"12-09-2019"
"IGL"|"Final"|"120.00"|"24-05-2019"|"-"|"12-09-2019"
"Indraprastha"|"Final"|"16.00"|"08-05-2019"|"-"|"12-09-2019"
"Jocil"|"Final"|"10.00"|"27-05-2019"|"-"|"12-09-2019"
"Jain Irrigation"|"Final"|"50.00"|"30-05-2019"|"-"|"12-09-2019"
"JISL"|"Final"|"50.00"|"30-05-2019"|"-"|"12-09-2019"
"JL Morison"|"Final"|"10.00"|"07-05-2019"|"-"|"12-09-2019"
"Kolte-Patil"|"Final"|"10.00"|"29-05-2019"|"-"|"12-09-2019"
"Kothari Product"|"Final"|"10.00"|"29-05-2019"|"-"|"12-09-2019"
"Lohia Sec"|"Final"|"2.00"|"30-05-2019"|"-"|"12-09-2019"
"Mazda"|"Final"|"90.00"|"28-05-2019"|"-"|"12-09-2019"
"MCX India"|"Final"|"200.00"|"25-04-2019"|"-"|"12-09-2019"
"NHPC"|"Final"|"7.50"|"27-05-2019"|"-"|"12-09-2019"
"NBCC (India)"|"Final"|"65.00"|"30-05-2019"|"-"|"12-09-2019"
"Nahar Capital"|"Final"|"30.00"|"30-05-2019"|"-"|"12-09-2019"
"Nahar Poly Film"|"Final"|"10.00"|"30-05-2019"|"-"|"12-09-2019"
"NG Industries"|"Final"|"35.00"|"29-05-2019"|"-"|"12-09-2019"
"National Plasti"|"Final"|"10.00"|"20-05-2019"|"-"|"12-09-2019"
"Nicco Parks"|"Final"|"20.00"|"29-05-2019"|"-"|"12-09-2019"
"Nitin Spinners"|"Final"|"12.50"|"27-05-2019"|"-"|"12-09-2019"
"Nahar Spinning"|"Final"|"20.00"|"30-05-2019"|"-"|"12-09-2019"
"Orient Press"|"Final"|"7.50"|"30-05-2019"|"-"|"12-09-2019"
"Poddar Pigments"|"Final"|"30.00"|"24-05-2019"|"-"|"12-09-2019"
"aurionPro Sol"|"Final"|"20.00"|"02-05-2019"|"-"|"12-09-2019"
"Rushil Decor"|"Final"|"5.00"|"20-05-2019"|"-"|"12-09-2019"
"Rubfila Intl"|"Final"|"20.00"|"28-05-2019"|"-"|"12-09-2019"
"Royal Orchid"|"Final"|"20.00"|"29-05-2019"|"-"|"12-09-2019"
"Radix Ind"|"Final"|"10.00"|"15-05-2019"|"-"|"12-09-2019"
"Shilpa"|"Final"|"100.00"|"27-05-2019"|"-"|"12-09-2019"
"Superhouse"|"Final"|"10.00"|"30-05-2019"|"-"|"12-09-2019"
"Sandur Manganes"|"Final"|"35.00"|"27-05-2019"|"14-09-2019"|"12-09-2019"
"Shree Pushkar"|"Final"|"15.00"|"20-05-2019"|"-"|"12-09-2019"
"Suyog Tele"|"Final"|"25.00"|"27-05-2019"|"13-09-2019"|"12-09-2019"
"Silver Touch Te"|"Final"|"5.00"|"14-05-2019"|"11-09-2019"|"12-09-2019"
"United Drilling"|"Final"|"6.00"|"29-05-2019"|"-"|"12-09-2019"
"Jubilant Life"|"Final"|"450.00"|"17-05-2019"|"-"|"12-09-2019"
"Waterbase"|"Final"|"15.00"|"15-05-2019"|"13-09-2019"|"12-09-2019"
"Zota Health Car"|"Final"|"10.00"|"31-05-2019"|"-"|"12-09-2019"
"Zen Tech"|"Final"|"30.00"|"20-05-2019"|"13-09-2019"|"12-09-2019"
"Black Rose Ind"|"Final"|"30.00"|"24-05-2019"|"-"|"11-09-2019"
"Apex Frozen"|"Final"|"20.00"|"22-05-2019"|"-"|"11-09-2019"
"BHEL"|"Final"|"60.00"|"27-05-2019"|"-"|"11-09-2019"
"Bharat Seats"|"Final"|"50.00"|"23-04-2019"|"-"|"11-09-2019"
"GFL"|"Final"|"350.00"|"27-05-2019"|"-"|"11-09-2019"
"Gravita India"|"Final"|"15.00"|"29-05-2019"|"-"|"11-09-2019"
"Gowra Leasing"|"Final"|"10.00"|"20-05-2019"|"-"|"11-09-2019"
"Umang Dairies"|"Final"|"10.00"|"13-05-2019"|"-"|"11-09-2019"
"Kallam Spinning"|"Final"|"10.00"|"13-05-2019"|"-"|"11-09-2019"
"Mangalam Cement"|"Final"|"5.00"|"13-05-2019"|"-"|"11-09-2019"
"Heidelberg Cem"|"Final"|"30.00"|"24-05-2019"|"12-09-2019"|"11-09-2019"
"Mallcom (India)"|"Final"|"20.00"|"27-05-2019"|"-"|"11-09-2019"
"Modern India"|"Final"|"12.00"|"30-05-2019"|"-"|"11-09-2019"
"NALCO"|"Final"|"25.00"|"30-05-2019"|"-"|"11-09-2019"
"Neogen"|"Final"|"15.00"|"27-05-2019"|"-"|"11-09-2019"
"Ruby Mills"|"Final"|"35.00"|"30-05-2019"|"-"|"11-09-2019"
"Sunil Agro Food"|"Final"|"5.00"|"29-05-2019"|"-"|"11-09-2019"
"Sika Interplant"|"Final"|"8.00"|"30-05-2019"|"-"|"11-09-2019"
"GP Petroleums"|"Final"|"15.00"|"17-05-2019"|"-"|"11-09-2019"
"Tamil Newsprint"|"Final"|"75.00"|"28-05-2019"|"-"|"11-09-2019"
"YASH PAKKA LTD"|"Final"|"10.00"|"13-05-2019"|"-"|"11-09-2019"
"BDH Industries"|"Final"|"27.50"|"29-05-2019"|"-"|"09-09-2019"
"Balmer Lawrie"|"Final"|"110.00"|"28-05-2019"|"-"|"09-09-2019"
"Balmer Invest"|"Final"|"340.00"|"28-05-2019"|"-"|"09-09-2019"
"Commercial Syn"|"Final"|"8.00"|"22-08-2019"|"-"|"09-09-2019"
"Dharamsi Morarj"|"Special"|"10.00"|"28-05-2019"|"-"|"09-09-2019"
"Gulf Oil Lubric"|"Final"|"350.00"|"15-05-2019"|"-"|"09-09-2019"
"GSFC"|"Final"|"110.00"|"22-05-2019"|"-"|"09-09-2019"
"Nxtdigital"|"Final"|"175.00"|"10-05-2019"|"11-09-2019"|"09-09-2019"
"Hindustan Media"|"Final"|"12.00"|"09-05-2019"|"-"|"09-09-2019"
"Ind Motor Parts"|"Final"|"80.00"|"29-05-2019"|"-"|"09-09-2019"
"Jaysynth Dyestu"|"Final"|"15.00"|"29-05-2019"|"-"|"09-09-2019"
"Jindal Drilling"|"Final"|"10.00"|"29-05-2019"|"11-09-2019"|"09-09-2019"
"Kewal Kiran"|"Final"|"20.00"|"06-05-2019"|"-"|"09-09-2019"
"Meera Industrie"|"Final"|"30.00"|"07-08-2019"|"11-09-2019"|"09-09-2019"
"Mah Seamless"|"Final"|"120.00"|"29-05-2019"|"11-09-2019"|"09-09-2019"
"Mirza Intl"|"Final"|"45.00"|"30-05-2019"|"-"|"09-09-2019"
"NFL"|"Final"|"7.70"|"06-06-2019"|"-"|"09-09-2019"
"Oriental Veneer"|"Final"|"20.00"|"30-05-2019"|"-"|"09-09-2019"
"Pondy Oxides"|"Final"|"40.00"|"27-05-2019"|"-"|"09-09-2019"
"Precision Wires"|"Final"|"50.00"|"20-05-2019"|"-"|"09-09-2019"
"Star Paper"|"Final"|"25.00"|"29-05-2019"|"-"|"09-09-2019"
"63 Moons Tech"|"Final"|"100.00"|"27-05-2019"|"-"|"09-09-2019"
"Arex Industries"|"Final"|"20.00"|"23-05-2019"|"-"|"06-09-2019"
"Chemcrux Enterp"|"Final"|"5.00"|"24-05-2019"|"-"|"06-09-2019"
"Chambal Fert"|"Final"|"20.00"|"16-05-2019"|"-"|"06-09-2019"
"Dilip Buildcon"|"Final"|"10.00"|"10-05-2019"|"-"|"06-09-2019"
"Elecon Eng"|"Final"|"10.00"|"07-05-2019"|"-"|"06-09-2019"
"Ester Ind"|"Final"|"10.00"|"13-05-2019"|"-"|"06-09-2019"
"Guj Intrux"|"Final"|"20.00"|"14-05-2019"|"-"|"06-09-2019"
"Garware Technic"|"Final"|"50.00"|"30-05-2019"|"-"|"06-09-2019"
"India Gelatine"|"Final"|"35.00"|"13-05-2019"|"-"|"06-09-2019"
"The Indian Wood"|"Final"|"10.00"|"24-05-2019"|"-"|"06-09-2019"
"KEI Industries"|"Final"|"60.00"|"21-05-2019"|"-"|"06-09-2019"
"Maris Spin"|"Final"|"10.00"|"30-05-2019"|"-"|"06-09-2019"
"NR Agarwal"|"Final"|"40.00"|"21-05-2019"|"-"|"06-09-2019"
"Oricon Ent"|"Final"|"25.00"|"27-05-2019"|"-"|"06-09-2019"
"OnMobile Global"|"Final"|"15.00"|"24-05-2019"|"-"|"06-09-2019"
"Pokarna"|"Final"|"30.00"|"28-05-2019"|"-"|"06-09-2019"
"Panama Petro"|"Final"|"60.00"|"24-05-2019"|"-"|"06-09-2019"
"PSP Projects"|"Final"|"50.00"|"27-05-2019"|"-"|"06-09-2019"
"Rajoo Engineers"|"Final"|"10.00"|"20-05-2019"|"-"|"06-09-2019"
"Rail Vikas"|"Final"|"0.90"|"29-05-2019"|"-"|"06-09-2019"
"Savita Oil Tech"|"Final"|"25.00"|"29-05-2019"|"-"|"06-09-2019"
"Shreeji Translo"|"Interim"|"5.00"|"27-08-2019"|"09-09-2019"|"06-09-2019"
"West Leisure"|"Final"|"1.00"|"21-05-2019"|"-"|"06-09-2019"
"Assoc Alcohol"|"Final"|"10.00"|"28-05-2019"|"-"|"05-09-2019"
"Acrysil India"|"Final"|"60.00"|"22-05-2019"|"-"|"05-09-2019"
"B and A"|"Final"|"10.00"|"27-05-2019"|"07-09-2019"|"05-09-2019"
"Captain Poly"|"Final"|"2.00"|"30-05-2019"|"07-09-2019"|"05-09-2019"
"Finolex Cables"|"Final"|"225.00"|"29-05-2019"|"-"|"05-09-2019"
"Ganesh Housing"|"Final"|"5.00"|"30-05-2019"|"-"|"05-09-2019"
"Indo Borax"|"Final"|"15.00"|"29-05-2019"|"-"|"05-09-2019"
"ICE Make Refrig"|"Final"|"12.00"|"25-05-2019"|"-"|"05-09-2019"
"India Tourism D"|"Final"|"21.00"|"30-05-2019"|"-"|"05-09-2019"
"Jay BharatMarut"|"Final"|"50.00"|"18-04-2019"|"-"|"05-09-2019"
"JBM Auto"|"Final"|"45.00"|"28-05-2019"|"-"|"05-09-2019"
"India Home Loan"|"Final"|"2.00"|"28-05-2019"|"-"|"05-09-2019"
"Modex Intl Sec"|"Final"|"2.00"|"30-05-2019"|"07-09-2019"|"05-09-2019"
"Nandan Denim"|"Final"|"5.00"|"27-05-2019"|"-"|"05-09-2019"
"Remsons Ind"|"Final"|"15.00"|"29-05-2019"|"-"|"05-09-2019"
"Sat Ind"|"Final"|"5.00"|"29-05-2019"|"-"|"05-09-2019"
"Riddhi Siddhi"|"Final"|"20.00"|"30-05-2019"|"-"|"05-09-2019"
"Shri Dinesh Mil"|"Final"|"18.00"|"27-05-2019"|"-"|"05-09-2019"
"Solex Energy"|"Final"|"5.00"|"28-05-2019"|"-"|"05-09-2019"
"Sumedha Fiscal"|"Final"|"10.00"|"20-05-2019"|"-"|"05-09-2019"
"Sunflag Iron"|"Final"|"5.00"|"21-05-2019"|"-"|"05-09-2019"
"Simmonds-Marsha"|"Final"|"25.00"|"28-05-2019"|"-"|"05-09-2019"
"Choksi Imaging"|"Final"|"5.00"|"27-05-2019"|"-"|"05-09-2019"
"Swastik SafeDep"|"Final"|"10.00"|"27-05-2019"|"-"|"05-09-2019"
"Sanco Trans"|"Final"|"7.20"|"30-05-2019"|"-"|"05-09-2019"
"TCPL Packaging"|"Final"|"52.50"|"30-05-2019"|"-"|"05-09-2019"
"Hind Aluminium"|"Final"|"5.00"|"29-05-2019"|"-"|"04-09-2019"
"Bannariamman"|"Final"|"100.00"|"29-05-2019"|"-"|"04-09-2019"
"Centrum Capital"|"Final"|"5.00"|"28-05-2019"|"-"|"04-09-2019"
