"0"|"1"|"2"|"3"|"4"|"5"
"Vama Ind"|"Final"|"1.00"|"31-05-2016"|"-"|"16-09-2016"
"Shakti Pumps"|"Final"|"15.00"|"31-05-2016"|"-"|"16-09-2016"
"Texmaco Infra"|"Final"|"20.00"|"31-05-2016"|"-"|"16-09-2016"
"Texmaco Rail"|"Final"|"25.00"|"30-05-2016"|"-"|"16-09-2016"
"Aries Agro"|"Final"|"15.00"|"30-05-2016"|"-"|"15-09-2016"
"Ashok Alco-Chem"|"Final"|"10.00"|"20-05-2016"|"-"|"15-09-2016"
"Ansal Buildwell"|"Final"|"8.00"|"25-05-2016"|"-"|"15-09-2016"
"Acrysil India"|"Final"|"50.00"|"23-05-2016"|"-"|"15-09-2016"
"Anuh Pharma"|"Final"|"10.00"|"27-05-2016"|"-"|"15-09-2016"
"Assoc Stone"|"Final"|"30.00"|"30-05-2016"|"-"|"15-09-2016"
"Arrow Textiles"|"Final"|"10.00"|"13-05-2016"|"-"|"15-09-2016"
"Bigbloc Constru"|"Final"|"2.00"|"07-09-2016"|"-"|"15-09-2016"
"Bhansali Eng"|"Final"|"10.00"|"30-05-2016"|"-"|"15-09-2016"
"Bal Pharma"|"Final"|"10.00"|"26-05-2016"|"-"|"15-09-2016"
"Reliance Infra"|"Final"|"85.00"|"30-05-2016"|"-"|"15-09-2016"
"BSL"|"Final"|"12.00"|"12-05-2016"|"-"|"15-09-2016"
"Compuage Info"|"Final"|"20.00"|"08-08-2016"|"-"|"15-09-2016"
"Coral India Fin"|"Final"|"10.00"|"30-05-2016"|"-"|"15-09-2016"
"Cox & Kings"|"Final"|"20.00"|"23-05-2016"|"-"|"15-09-2016"
"Gitanjali Gems"|"Final"|"5.00"|"30-05-2016"|"-"|"15-09-2016"
"Ganesh Housing"|"Final"|"20.00"|"30-05-2016"|"-"|"15-09-2016"
"Goldiam Inter"|"Final"|"5.00"|"30-05-2016"|"-"|"15-09-2016"
"GMM Pfaudler"|"Final"|"45.00"|"10-05-2016"|"-"|"15-09-2016"
"SJ Corporation"|"Final"|"5.00"|"16-05-2016"|"-"|"15-09-2016"
"Himadri Special"|"Final"|"5.00"|"24-05-2016"|"-"|"15-09-2016"
"Hero Motocorp"|"Final"|"1600.00"|"05-05-2016"|"-"|"15-09-2016"
"Haryana Leather"|"Final"|"8.00"|"26-07-2016"|"-"|"15-09-2016"
"Ceejay Finance"|"Final"|"15.00"|"16-05-2016"|"-"|"15-09-2016"
"The Hi-Tech Gea"|"Final"|"15.00"|"27-05-2016"|"-"|"15-09-2016"
"Hindusthan Urba"|"Final"|"10.00"|"08-09-2016"|"-"|"15-09-2016"
"Incap"|"Final"|"10.00"|"25-05-2016"|"-"|"15-09-2016"
"Indo-National"|"Final"|"250.00"|"26-05-2016"|"-"|"15-09-2016"
"Indo Thai Secu"|"Final"|"10.00"|"11-05-2016"|"-"|"15-09-2016"
"Jain Irrigation"|"Final"|"25.00"|"31-05-2016"|"-"|"15-09-2016"
"JISL"|"Final"|"25.00"|"31-05-2016"|"-"|"15-09-2016"
"JL Morison"|"Final"|"10.00"|"20-05-2016"|"-"|"15-09-2016"
"Mahanagar Gas"|"Final"|"175.00"|"22-08-2016"|"-"|"15-09-2016"
"Man Industries"|"Final"|"30.00"|"30-05-2016"|"-"|"15-09-2016"
"Mercury Labs"|"Final"|"15.00"|"09-05-2016"|"-"|"15-09-2016"
"MMTC Ltd"|"Final"|"30.00"|"27-05-2016"|"-"|"15-09-2016"
"Madhucon Proj"|"Final"|"10.00"|"02-09-2016"|"-"|"15-09-2016"
"Mangalam Seeds"|"Final"|"10.00"|"31-05-2016"|"-"|"15-09-2016"
"NG Industries"|"Final"|"35.00"|"31-05-2016"|"-"|"15-09-2016"
"Nahar Ent"|"Final"|"10.00"|"31-05-2016"|"-"|"15-09-2016"
"Nitin Spinners"|"Final"|"10.00"|"03-05-2016"|"-"|"15-09-2016"
"Oil India"|"Final"|"80.00"|"27-05-2016"|"-"|"15-09-2016"
"Orient Press"|"Final"|"12.50"|"30-05-2016"|"-"|"15-09-2016"
"Omkar Special"|"Final"|"15.00"|"24-05-2016"|"-"|"15-09-2016"
"Shristi Infra"|"Final"|"5.00"|"30-05-2016"|"-"|"15-09-2016"
"PBM Polytex"|"Final"|"30.00"|"31-05-2016"|"-"|"15-09-2016"
"Marathon Realty"|"Final"|"10.00"|"31-05-2016"|"-"|"15-09-2016"
"Precision Wires"|"Final"|"25.00"|"27-05-2016"|"-"|"15-09-2016"
"Rico Auto"|"Final"|"10.00"|"20-05-2016"|"-"|"15-09-2016"
"Rel Capital"|"Final"|"100.00"|"06-05-2016"|"-"|"15-09-2016"
"Rashtriya Chem"|"Final"|"11.00"|"26-05-2016"|"-"|"15-09-2016"
"Rushil Decor"|"Final"|"5.00"|"23-05-2016"|"-"|"15-09-2016"
"RamkrishnaForge"|"Final"|"20.00"|"23-05-2016"|"-"|"15-09-2016"
"Sadbhav Engg"|"Final"|"70.00"|"27-04-2016"|"-"|"15-09-2016"
"Sakthi Finance"|"Final"|"10.00"|"30-05-2016"|"-"|"15-09-2016"
"Swastika Invest"|"Final"|"10.00"|"25-05-2016"|"-"|"15-09-2016"
"Spice Island"|"Final"|"7.50"|"26-05-2016"|"-"|"15-09-2016"
"SMIFS LIMITED"|"Final"|"7.50"|"31-05-2016"|"-"|"15-09-2016"
"Seya Industries"|"Final"|"10.00"|"30-05-2016"|"-"|"15-09-2016"
"Choksi Imaging"|"Final"|"10.00"|"16-05-2016"|"-"|"15-09-2016"
"Trinity Trade"|"Final"|"0.30"|"31-05-2016"|"-"|"15-09-2016"
"Talbros Auto"|"Final"|"15.00"|"23-05-2016"|"-"|"15-09-2016"
"Tourism Finance"|"Final"|"8.00"|"16-05-2016"|"-"|"15-09-2016"
"TandI Global"|"Final"|"5.00"|"30-05-2016"|"-"|"15-09-2016"
"Vidhi Spec"|"Final"|"20.00"|"27-05-2016"|"-"|"15-09-2016"
"Yuken India"|"Final"|"10.00"|"30-05-2016"|"-"|"15-09-2016"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"19-08-2016"|"-"|"15-09-2016"
"Zen Tech"|"Final"|"10.00"|"31-05-2016"|"-"|"15-09-2016"
"Delta Corp"|"Final"|"20.00"|"26-04-2016"|"-"|"14-09-2016"
"Agarwal Ind"|"Final"|"15.00"|"31-05-2016"|"-"|"14-09-2016"
"BDH Industries"|"Final"|"20.00"|"31-05-2016"|"-"|"14-09-2016"
"BHEL"|"Final"|"20.00"|"27-05-2016"|"-"|"14-09-2016"
"Balmer Lawrie"|"Final"|"200.00"|"27-05-2016"|"-"|"14-09-2016"
"Balmer Invest"|"Final"|"125.00"|"19-05-2016"|"-"|"14-09-2016"
"Deep Energy Res"|"Final"|"15.00"|"19-05-2016"|"-"|"14-09-2016"
"Guj State Petro"|"Final"|"15.00"|"20-05-2016"|"-"|"14-09-2016"
"Hitech Corp"|"Final"|"9.00"|"24-05-2016"|"-"|"14-09-2016"
"GOCL Corp"|"Final"|"75.00"|"27-05-2016"|"-"|"14-09-2016"
"Kilburn Engg"|"Final"|"20.00"|"23-05-2016"|"-"|"14-09-2016"
"Minda Corp"|"Final"|"15.00"|"30-05-2016"|"-"|"14-09-2016"
"PTC India Fin"|"Final"|"12.00"|"13-05-2016"|"-"|"14-09-2016"
"PTC India"|"Final"|"25.00"|"19-05-2016"|"-"|"14-09-2016"
"Repco Home"|"Final"|"18.00"|"10-05-2016"|"-"|"14-09-2016"
"SJVN"|"Final"|"4.70"|"27-05-2016"|"-"|"14-09-2016"
"Sunil HitechEng"|"Final"|"15.00"|"31-05-2016"|"-"|"14-09-2016"
"Superhouse"|"Final"|"15.00"|"30-05-2016"|"-"|"14-09-2016"
"Narmada Gelatin"|"Final"|"40.00"|"27-05-2016"|"-"|"14-09-2016"
"TD Power System"|"Final"|"30.50"|"12-05-2016"|"-"|"14-09-2016"
"Vadilal Enter"|"Final"|"8.00"|"30-05-2016"|"-"|"14-09-2016"
"Vadilal Ind"|"Final"|"12.50"|"30-05-2016"|"-"|"14-09-2016"
"Arman Financial"|"Final"|"14.00"|"23-05-2016"|"-"|"12-09-2016"
"Cipla"|"Final"|"100.00"|"24-05-2016"|"-"|"12-09-2016"
"ORIENTAL AROMAT"|"Final"|"15.00"|"31-05-2016"|"-"|"12-09-2016"
"Donear Ind"|"Final"|"10.00"|"31-05-2016"|"-"|"12-09-2016"
"Guj Alkali"|"Final"|"45.00"|"27-05-2016"|"-"|"12-09-2016"
"Golkunda Diamon"|"Final"|"6.00"|"31-05-2016"|"-"|"12-09-2016"
"GRP"|"Final"|"100.00"|"23-05-2016"|"-"|"12-09-2016"
"HP Cotton"|"Final"|"10.00"|"30-05-2016"|"-"|"12-09-2016"
"Interglobe Avi"|"Final"|"150.00"|"29-04-2016"|"-"|"12-09-2016"
"Jai Corp"|"Final"|"50.00"|"25-05-2016"|"-"|"12-09-2016"
"Jindal Drilling"|"Final"|"10.00"|"27-05-2016"|"-"|"12-09-2016"
"Umang Dairies"|"Final"|"20.00"|"13-05-2016"|"-"|"12-09-2016"
"Kakatiya Cement"|"Final"|"27.00"|"26-05-2016"|"-"|"12-09-2016"
"Multiplus Hold"|"Final"|"2.00"|"30-05-2016"|"-"|"12-09-2016"
"Mah Seamless"|"Final"|"50.00"|"26-05-2016"|"-"|"12-09-2016"
"National Plasti"|"Final"|"10.00"|"27-05-2016"|"-"|"12-09-2016"
"Orient Refract"|"Final"|"145.00"|"24-05-2016"|"-"|"12-09-2016"
"Petronet LNG"|"Final"|"25.00"|"17-05-2016"|"-"|"12-09-2016"
"Swan Energy"|"Final"|"5.00"|"02-06-2016"|"-"|"12-09-2016"
"De Nora India"|"Final"|"40.00"|"25-05-2016"|"-"|"12-09-2016"
"Virat Ind"|"Final"|"25.00"|"25-05-2016"|"-"|"12-09-2016"
"A.K.Capital Ser"|"Final"|"60.00"|"23-05-2016"|"-"|"09-09-2016"
"Beekay Steel"|"Final"|"10.00"|"31-05-2016"|"-"|"09-09-2016"
"Comfort"|"Final"|"2.00"|"31-05-2016"|"-"|"09-09-2016"
"Choice Internat"|"Final"|"10.00"|"02-06-2016"|"-"|"09-09-2016"
"DHP"|"Final"|"20.00"|"31-05-2016"|"-"|"09-09-2016"
"Diana Tea"|"Final"|"5.00"|"02-06-2016"|"-"|"09-09-2016"
"FIEM Ind"|"Final"|"30.00"|"31-05-2016"|"-"|"09-09-2016"
"Frontline Sec"|"Final"|"5.00"|"26-05-2016"|"-"|"09-09-2016"
"HT Media"|"Final"|"20.00"|"26-05-2016"|"-"|"09-09-2016"
"KCP Sugar"|"Final"|"25.00"|"30-05-2016"|"-"|"09-09-2016"
"J Kumar Infra"|"Final"|"40.00"|"24-05-2016"|"-"|"09-09-2016"
"The Byke Hosp"|"Final"|"10.00"|"20-05-2016"|"-"|"09-09-2016"
"LT Foods"|"Final"|"15.00"|"30-05-2016"|"-"|"09-09-2016"
"MCX India"|"Final"|"65.00"|"06-05-2016"|"-"|"09-09-2016"
"Mold Tek Tech"|"Final"|"10.00"|"18-05-2016"|"-"|"09-09-2016"
"Mold-Tek Pack"|"Final"|"25.00"|"11-05-2016"|"-"|"09-09-2016"
"NCL Industries"|"Final"|"10.00"|"31-05-2016"|"-"|"09-09-2016"
"PC Jeweller"|"Final"|"33.50"|"30-05-2016"|"-"|"09-09-2016"
"Simplex Infra"|"Final"|"25.00"|"31-05-2016"|"-"|"09-09-2016"
"Arihant Super"|"Final"|"9.00"|"03-05-2016"|"-"|"09-09-2016"
"Atul Auto"|"Final"|"50.00"|"31-05-2016"|"-"|"08-09-2016"
"APL Apollo"|"Final"|"100.00"|"31-05-2016"|"-"|"08-09-2016"
"Escorts"|"Final"|"12.00"|"25-05-2016"|"-"|"08-09-2016"
"Emmbi Ind"|"Final"|"5.00"|"17-05-2016"|"-"|"08-09-2016"
"GAIL"|"Final"|"30.00"|"25-05-2016"|"-"|"08-09-2016"
"Guj Hotels"|"Final"|"35.00"|"18-04-2016"|"-"|"08-09-2016"
"Himatsingka Sei"|"Final"|"30.00"|"23-05-2016"|"-"|"08-09-2016"
"Cyient"|"Special"|"50.00"|"29-08-2016"|"09-09-2016"|"08-09-2016"
"Kolte-Patil"|"Final"|"15.00"|"30-05-2016"|"-"|"08-09-2016"
"Mangalam Cement"|"Final"|"5.00"|"04-05-2016"|"-"|"08-09-2016"
"Mazda"|"Final"|"66.00"|"31-05-2016"|"-"|"08-09-2016"
"Manali Petro"|"Final"|"10.00"|"24-05-2016"|"-"|"08-09-2016"
"NHPC"|"Final"|"5.80"|"30-05-2016"|"-"|"08-09-2016"
"Nacl Industries"|"Final"|"10.00"|"23-05-2016"|"-"|"08-09-2016"
"NBCC (India)"|"Final"|"20.00"|"16-05-2016"|"-"|"08-09-2016"
"Nahar Capital"|"Final"|"30.00"|"31-05-2016"|"-"|"08-09-2016"
"Nahar Poly Film"|"Final"|"10.00"|"30-05-2016"|"-"|"08-09-2016"
"Nahar Spinning"|"Final"|"30.00"|"31-05-2016"|"-"|"08-09-2016"
"NTPC"|"Final"|"17.50"|"31-05-2016"|"-"|"08-09-2016"
"Power Grid Corp"|"Final"|"15.10"|"27-05-2016"|"-"|"08-09-2016"
"Pokarna"|"Final"|"30.00"|"30-05-2016"|"-"|"08-09-2016"
"Pokarna"|"Special"|"70.00"|"31-05-2016"|"-"|"08-09-2016"
"PNB Gilts"|"Final"|"11.00"|"16-05-2016"|"-"|"08-09-2016"
"Pondy Oxides"|"Final"|"20.00"|"27-05-2016"|"-"|"08-09-2016"
"R.J. Shah"|"Final"|"10.00"|"31-05-2016"|"-"|"08-09-2016"
"Salona Cotspin"|"Final"|"7.50"|"31-05-2016"|"-"|"08-09-2016"
"Indus Finance"|"Final"|"4.00"|"24-05-2016"|"-"|"08-09-2016"
"Sicagen India"|"Final"|"6.00"|"25-05-2016"|"-"|"08-09-2016"
"Sun Pharma"|"Final"|"100.00"|"31-05-2016"|"-"|"08-09-2016"
"Swastik SafeDep"|"Final"|"10.00"|"31-05-2016"|"-"|"08-09-2016"
"Tips Industries"|"Final"|"10.00"|"26-05-2016"|"-"|"08-09-2016"
"Ugar Sugar Work"|"Final"|"25.00"|"23-05-2016"|"-"|"08-09-2016"
"Venkys"|"Final"|"50.00"|"27-05-2016"|"-"|"08-09-2016"
"BEML"|"Final"|"40.00"|"27-05-2016"|"-"|"07-09-2016"
"EngineersInd"|"Final"|"40.00"|"26-05-2016"|"-"|"07-09-2016"
"Grasim"|"Final"|"225.00"|"09-05-2016"|"-"|"07-09-2016"
"Kanpur Plast"|"Final"|"6.00"|"24-05-2016"|"-"|"07-09-2016"
"Lakshmi Mills"|"Final"|"9.00"|"23-08-2016"|"-"|"07-09-2016"
"Lambodhara Text"|"Final"|"15.00"|"03-06-2016"|"-"|"07-09-2016"
"MOIL"|"Final"|"20.00"|"24-05-2016"|"08-09-2016"|"07-09-2016"
"Magna Electro"|"Final"|"20.00"|"30-05-2016"|"-"|"07-09-2016"
"Nirlon"|"Final"|"7.50"|"28-04-2016"|"-"|"07-09-2016"
"NLC India"|"Final"|"12.00"|"26-05-2016"|"-"|"07-09-2016"
"Orbit Exports"|"Final"|"15.00"|"02-06-2016"|"-"|"07-09-2016"
"Polyspin Export"|"Final"|"12.00"|"30-05-2016"|"-"|"07-09-2016"
"Pilani Invest"|"Final"|"250.00"|"31-05-2016"|"-"|"07-09-2016"
"Relaxo Footwear"|"Final"|"60.00"|"16-05-2016"|"-"|"07-09-2016"
"Savera Ind"|"Final"|"3.00"|"31-05-2016"|"-"|"07-09-2016"
"Sanco Trans"|"Final"|"18.00"|"31-05-2016"|"-"|"07-09-2016"
"Tata Power"|"Final"|"130.00"|"24-05-2016"|"-"|"07-09-2016"
"TT"|"Final"|"5.00"|"12-05-2016"|"-"|"07-09-2016"
"High Ground Ent"|"Final"|"10.00"|"31-05-2016"|"08-09-2016"|"07-09-2016"
"Kuantum Papers"|"Final"|"10.00"|"26-05-2016"|"-"|"06-09-2016"
"Bliss GVS"|"Final"|"50.00"|"25-05-2016"|"-"|"06-09-2016"
"JK Paper"|"Final"|"5.00"|"10-05-2016"|"-"|"06-09-2016"
"Datamatics Glob"|"Final"|"5.00"|"27-05-2016"|"-"|"06-09-2016"
"Hindalco"|"Final"|"100.00"|"30-05-2016"|"-"|"06-09-2016"
"Indsil Hydro"|"Final"|"6.00"|"26-05-2016"|"-"|"06-09-2016"
"Nutraplus India"|"Final"|"5.00"|"17-05-2016"|"-"|"06-09-2016"
"Orient Bell"|"Final"|"5.00"|"24-05-2016"|"-"|"06-09-2016"
"Sumedha Fiscal"|"Final"|"5.00"|"30-05-2016"|"-"|"06-09-2016"
"Sandur Manganes"|"Final"|"30.00"|"30-05-2016"|"-"|"06-09-2016"
"Assoc Alcohol"|"Final"|"5.00"|"31-05-2016"|"-"|"02-09-2016"
"Container Corp"|"Final"|"55.00"|"26-05-2016"|"-"|"02-09-2016"
"Compucom Soft"|"Final"|"5.00"|"26-05-2016"|"-"|"02-09-2016"
"IOC"|"Final"|"85.00"|"27-05-2016"|"-"|"02-09-2016"
"Jayant Agro-Org"|"Special"|"25.00"|"06-05-2016"|"-"|"02-09-2016"
"Jayant Agro-Org"|"Final"|"50.00"|"09-05-2016"|"-"|"02-09-2016"
"Kemp and Co"|"Final"|"5.00"|"31-05-2016"|"-"|"02-09-2016"
"Loyal Textiles"|"Final"|"100.00"|"27-05-2016"|"-"|"02-09-2016"
"Omax Autos"|"Final"|"10.00"|"09-05-2016"|"-"|"02-09-2016"
"OnMobile Global"|"Final"|"15.00"|"31-05-2016"|"-"|"02-09-2016"
"Shree Hari Chem"|"Final"|"10.00"|"31-05-2016"|"-"|"02-09-2016"
"UFO Moviez"|"Final"|"30.00"|"27-05-2016"|"-"|"02-09-2016"
"Aro Granite"|"Final"|"10.00"|"02-05-2016"|"-"|"01-09-2016"
"Arfin India"|"Final"|"15.00"|"23-05-2016"|"-"|"01-09-2016"
"B&A Packaging"|"Final"|"5.00"|"27-05-2016"|"-"|"01-09-2016"
"Banco Products"|"Final"|"200.00"|"27-05-2016"|"-"|"01-09-2016"
"Comfort Fincap"|"Final"|"2.00"|"31-05-2016"|"-"|"01-09-2016"
"Chambal Fert"|"Final"|"19.00"|"11-05-2016"|"-"|"01-09-2016"
"Caplin Labs"|"Final"|"35.00"|"27-05-2016"|"-"|"01-09-2016"
"DPSC"|"Final"|"5.00"|"14-05-2016"|"-"|"01-09-2016"
"Electrosteel"|"Final"|"50.00"|"16-05-2016"|"-"|"01-09-2016"
"Elgi Rubber"|"Final"|"37.00"|"30-05-2016"|"-"|"01-09-2016"
"Foods and Inns"|"Final"|"25.00"|"30-05-2016"|"-"|"01-09-2016"
"Gowra Leasing"|"Final"|"10.00"|"20-05-2016"|"-"|"01-09-2016"
"GSFC"|"Final"|"110.00"|"25-05-2016"|"-"|"01-09-2016"
"Privi Special"|"Final"|"25.00"|"29-04-2016"|"-"|"01-09-2016"
"Hindustan Media"|"Final"|"12.00"|"25-05-2016"|"-"|"01-09-2016"
"JK Agri Genetic"|"Final"|"30.00"|"13-05-2016"|"-"|"01-09-2016"
"Kanchi Karp"|"Final"|"15.00"|"27-07-2016"|"-"|"01-09-2016"
"Navkar Builders"|"Final"|"5.00"|"02-05-2016"|"-"|"01-09-2016"
"Nila Infra"|"Final"|"11.00"|"26-05-2016"|"-"|"01-09-2016"
"Premco Global"|"Final"|"5.00"|"17-08-2016"|"-"|"01-09-2016"
"AMJ Land"|"Final"|"10.00"|"30-05-2016"|"-"|"01-09-2016"
"Pudumjee Paper"|"Final"|"10.00"|"30-05-2016"|"-"|"01-09-2016"
"RPP Infra Proj"|"Final"|"5.00"|"30-05-2016"|"-"|"01-09-2016"
"Southern Gas"|"Final"|"35.00"|"21-07-2016"|"-"|"01-09-2016"
"Sika Interplant"|"Final"|"8.00"|"31-05-2016"|"-"|"01-09-2016"
"Surya Roshni"|"Final"|"10.00"|"30-05-2016"|"-"|"01-09-2016"
"Talwalkars Fitn"|"Final"|"15.00"|"06-05-2016"|"-"|"01-09-2016"
"Thyrocare Techn"|"Final"|"25.00"|"13-06-2016"|"-"|"01-09-2016"
"Vidhi Spec"|"Interim"|"20.00"|"12-08-2016"|"02-09-2016"|"01-09-2016"
"Ahmedabad St"|"Final"|"7.50"|"27-05-2016"|"-"|"31-08-2016"
"Genus Power"|"Final"|"25.00"|"25-05-2016"|"-"|"31-08-2016"
"Gulf Oil Lubric"|"Final"|"200.00"|"12-05-2016"|"-"|"31-08-2016"
"Ganesha Ecosph"|"Final"|"12.60"|"23-05-2016"|"-"|"31-08-2016"
"Hind Composites"|"Final"|"10.00"|"06-05-2016"|"-"|"31-08-2016"
"Intrasoft Tech"|"Final"|"20.00"|"27-05-2016"|"-"|"31-08-2016"
"Mallcom (India)"|"Final"|"20.00"|"31-05-2016"|"-"|"31-08-2016"
"Maruti Suzuki"|"Final"|"700.00"|"26-04-2016"|"-"|"31-08-2016"
"ONGC"|"Final"|"65.00"|"26-05-2016"|"-"|"31-08-2016"
"Phoenix Mills"|"Final"|"22.50"|"16-05-2016"|"-"|"31-08-2016"
"HSIL"|"Final"|"200.00"|"23-05-2016"|"-"|"30-08-2016"
"Ion Exchange"|"Final"|"30.00"|"25-05-2016"|"-"|"30-08-2016"
"Kewal Kiran"|"Final"|"15.00"|"24-05-2016"|"-"|"30-08-2016"
"Chennai Petro"|"Final"|"40.00"|"23-05-2016"|"-"|"30-08-2016"
"PPAP Automotive"|"Final"|"10.00"|"19-05-2016"|"-"|"30-08-2016"
"Oracle Fin Serv"|"Final"|"2000.00"|"12-05-2016"|"-"|"30-08-2016"
"South (I) Paper"|"Final"|"30.00"|"26-05-2016"|"-"|"30-08-2016"
"Sharda Motor"|"Final"|"62.50"|"27-05-2016"|"-"|"30-08-2016"
"United Brewerie"|"Final"|"115.00"|"16-05-2016"|"-"|"30-08-2016"
"Bayer CropScien"|"Final"|"170.00"|"16-05-2016"|"-"|"29-08-2016"
"JK Lakshmi Cem"|"Final"|"5.00"|"18-05-2016"|"-"|"29-08-2016"
"KEI Industries"|"Final"|"25.00"|"23-05-2016"|"-"|"29-08-2016"
"MM Forgings"|"Interim"|"50.00"|"05-08-2016"|"-"|"29-08-2016"
"Finolex Cables"|"Final"|"100.00"|"26-05-2016"|"-"|"26-08-2016"
"Finolex Cables"|"Special"|"25.00"|"31-05-2016"|"-"|"26-08-2016"
"Creative Cast."|"Final"|"30.00"|"26-05-2016"|"-"|"25-08-2016"
"Daikaffil Chem"|"Final"|"10.00"|"13-05-2016"|"-"|"25-08-2016"
"GEE"|"Final"|"15.00"|"30-05-2016"|"-"|"25-08-2016"
"GNFC"|"Final"|"20.00"|"26-04-2016"|"-"|"25-08-2016"
"GPT Infra"|"Interim"|"10.00"|"10-08-2016"|"26-08-2016"|"25-08-2016"
"Indian Card"|"Interim"|"100.00"|"12-08-2016"|"26-08-2016"|"25-08-2016"
"Intl Travel"|"Final"|"42.50"|"18-04-2016"|"-"|"25-08-2016"
"Jay BharatMarut"|"Final"|"40.00"|"20-04-2016"|"-"|"25-08-2016"
"JBM Auto"|"Final"|"35.00"|"31-05-2016"|"-"|"25-08-2016"
"JK Tyre & Ind"|"Final"|"125.00"|"17-05-2016"|"-"|"25-08-2016"
"Mayur Uniquoter"|"Interim"|"5.00"|"10-08-2016"|"26-08-2016"|"25-08-2016"
"Rain Industries"|"Interim"|"50.00"|"23-08-2016"|"26-08-2016"|"25-08-2016"
"Shri Dinesh Mil"|"Final"|"15.00"|"31-05-2016"|"-"|"25-08-2016"
"Sterlite Techno"|"Final"|"50.00"|"27-05-2016"|"-"|"25-08-2016"
"Tasty Bite"|"Final"|"20.00"|"09-05-2016"|"-"|"25-08-2016"
"Ushdev Intl"|"Final"|"10.00"|"22-04-2016"|"-"|"25-08-2016"
"Vimta Labs"|"Final"|"50.00"|"17-05-2016"|"-"|"25-08-2016"
"Brawn Pharma"|"Final"|"10.00"|"27-05-2016"|"-"|"24-08-2016"
"Fomento Resorts"|"Final"|"10.00"|"31-05-2016"|"-"|"24-08-2016"
"Jubilant Food"|"Final"|"25.00"|"30-05-2016"|"-"|"24-08-2016"
"Kanoria Chem"|"Final"|"30.00"|"27-05-2016"|"-"|"24-08-2016"
"Pidilite Ind"|"Final"|"50.00"|"20-05-2016"|"-"|"24-08-2016"
"Thomas Cook"|"Final"|"37.50"|"30-05-2016"|"-"|"24-08-2016"
"Balrampur Chini"|"Interim"|"350.00"|"12-08-2016"|"24-08-2016"|"23-08-2016"
"Competent Auto"|"Final"|"10.00"|"31-05-2016"|"-"|"23-08-2016"
"Goodyear"|"Final"|"120.00"|"30-05-2016"|"-"|"23-08-2016"
"Granules India"|"Interim"|"20.00"|"11-08-2016"|"24-08-2016"|"23-08-2016"
"IG Petro"|"Final"|"20.00"|"23-05-2016"|"-"|"23-08-2016"
"Jaysynth Dyestu"|"Final"|"30.00"|"31-05-2016"|"-"|"23-08-2016"
"KSE"|"Final"|"200.00"|"31-05-2016"|"-"|"23-08-2016"
"Mack Trading"|"Final"|"5.00"|"31-05-2016"|"-"|"23-08-2016"
"TV TodayNetwork"|"Final"|"35.00"|"26-05-2016"|"-"|"23-08-2016"
"Gloster"|"Final"|"30.00"|"16-05-2016"|"-"|"22-08-2016"
"HB Portfolio"|"Final"|"5.00"|"26-05-2016"|"-"|"22-08-2016"
"Joonktollee Tea"|"Final"|"10.00"|"16-05-2016"|"-"|"22-08-2016"
"Manappuram Fin"|"Interim"|"25.00"|"09-08-2016"|"23-08-2016"|"22-08-2016"
"REC"|"Final"|"51.00"|"27-05-2016"|"-"|"22-08-2016"
"Shree Cements"|"Interim"|"160.00"|"05-08-2016"|"23-08-2016"|"22-08-2016"
"Future Life"|"Final"|"20.00"|"27-05-2016"|"22-08-2016"|"19-08-2016"
"India Cements"|"Final"|"10.00"|"26-05-2016"|"-"|"19-08-2016"
"Natco Pharma"|"Interim"|"37.50"|"09-08-2016"|"22-08-2016"|"19-08-2016"
"Priya Limited"|"Final"|"10.00"|"26-05-2016"|"-"|"19-08-2016"
"Future Ent"|"Final"|"5.00"|"30-05-2016"|"22-08-2016"|"19-08-2016"
"FEL"|"Final"|"5.00"|"30-05-2016"|"22-08-2016"|"19-08-2016"
"Shree Ajit Pulp"|"Final"|"7.50"|"27-05-2016"|"-"|"19-08-2016"
"Somany Ceramics"|"Final"|"115.00"|"23-05-2016"|"-"|"19-08-2016"
"Trident"|"Interim"|"6.00"|"08-08-2016"|"-"|"18-08-2016"
"Hind Aluminium"|"Final"|"16.00"|"06-06-2016"|"-"|"18-08-2016"
"Bharat Elec"|"Final"|"145.00"|"27-05-2016"|"-"|"18-08-2016"
"Banswara Syntex"|"Final"|"20.00"|"23-05-2016"|"-"|"18-08-2016"
"CARE Ratings"|"Final"|"60.00"|"05-08-2016"|"20-08-2016"|"18-08-2016"
"CARE Ratings"|"Interim"|"60.00"|"05-08-2016"|"20-08-2016"|"18-08-2016"
"Fedders Elec"|"Final"|"7.50"|"31-05-2016"|"-"|"18-08-2016"
"Guj Ind Power"|"Final"|"27.00"|"27-05-2016"|"-"|"18-08-2016"
"Hinduja Global"|"Interim"|"25.00"|"02-08-2016"|"20-08-2016"|"18-08-2016"
"Indraprastha"|"Final"|"18.00"|"23-05-2016"|"-"|"18-08-2016"
"Joindre Capital"|"Final"|"6.00"|"31-05-2016"|"-"|"18-08-2016"
"Kovai Medical"|"Final"|"15.00"|"30-05-2016"|"-"|"18-08-2016"
"LEEL"|"Final"|"13.00"|"31-05-2016"|"-"|"18-08-2016"
"Srikalahasthi"|"Final"|"50.00"|"09-05-2016"|"-"|"18-08-2016"
