"0"|"1"|"2"|"3"|"4"|"5"
"Man Industries"|"Final"|"30.00"|"31-05-2017"|"-"|"19-09-2017"
"NFL"|"Final"|"8.50"|"06-09-2017"|"-"|"19-09-2017"
"Oriental Veneer"|"Final"|"20.00"|"18-08-2017"|"-"|"19-09-2017"
"Precision Camsh"|"Final"|"15.00"|"23-05-2017"|"20-09-2017"|"19-09-2017"
"Prestige Estate"|"Final"|"12.00"|"31-05-2017"|"-"|"19-09-2017"
"Pondy Oxides"|"Final"|"30.00"|"18-05-2017"|"-"|"19-09-2017"
"Premier Polyfil"|"Final"|"10.00"|"23-08-2017"|"-"|"19-09-2017"
"Patel Integrate"|"Final"|"5.00"|"26-05-2017"|"-"|"19-09-2017"
"Rama Phosphates"|"Final"|"10.00"|"19-05-2017"|"-"|"19-09-2017"
"RSWM"|"Final"|"125.00"|"15-05-2017"|"-"|"19-09-2017"
"Shivalik Bimeta"|"Final"|"12.50"|"26-05-2017"|"-"|"19-09-2017"
"Salona Cotspin"|"Final"|"6.00"|"16-05-2017"|"-"|"19-09-2017"
"Best Agrolife"|"Final"|"1.00"|"05-06-2017"|"-"|"19-09-2017"
"Som Distillerie"|"Final"|"15.00"|"31-05-2017"|"-"|"19-09-2017"
"Shemaroo Ent"|"Final"|"14.00"|"12-05-2017"|"-"|"19-09-2017"
"Shiva Granito E"|"Final"|"2.00"|"26-05-2017"|"-"|"19-09-2017"
"Sika Interplant"|"Final"|"8.00"|"26-05-2017"|"-"|"19-09-2017"
"Seya Industries"|"Final"|"10.00"|"31-05-2017"|"-"|"19-09-2017"
"Sree Rayalaseem"|"Final"|"15.00"|"01-06-2017"|"-"|"19-09-2017"
"VEDAVAAG System"|"Final"|"9.00"|"01-06-2017"|"-"|"19-09-2017"
"De Nora India"|"Final"|"20.00"|"09-08-2017"|"-"|"19-09-2017"
"Marksans Pharma"|"Final"|"5.00"|"01-06-2017"|"-"|"19-09-2017"
"Tokyo Plast"|"Final"|"5.00"|"31-05-2017"|"-"|"19-09-2017"
"TD Power System"|"Final"|"18.00"|"18-05-2017"|"-"|"19-09-2017"
"VLS Finance"|"Final"|"10.00"|"12-05-2017"|"-"|"19-09-2017"
"Wealth First Po"|"Final"|"10.00"|"28-08-2017"|"-"|"19-09-2017"
"63 Moons Tech"|"Final"|"100.00"|"26-05-2017"|"-"|"19-09-2017"
"Garnet Intl"|"Final"|"12.00"|"31-05-2017"|"-"|"19-09-2017"
"Zee Learn"|"Final"|"5.00"|"26-04-2017"|"-"|"19-09-2017"
"Zen Tech"|"Final"|"15.00"|"24-08-2017"|"-"|"19-09-2017"
"Aarti Ind"|"Final"|"20.00"|"22-05-2017"|"-"|"18-09-2017"
"Arrow Textiles"|"Final"|"15.00"|"15-05-2017"|"-"|"18-09-2017"
"Basant Agro Tec"|"Final"|"5.00"|"31-03-2017"|"-"|"18-09-2017"
"Bliss GVS"|"Final"|"60.00"|"17-05-2017"|"-"|"18-09-2017"
"Bhandari Hosier"|"Final"|"1.00"|"27-05-2017"|"-"|"18-09-2017"
"BSL"|"Final"|"12.00"|"15-05-2017"|"-"|"18-09-2017"
"Windsor"|"Final"|"37.50"|"01-06-2017"|"-"|"18-09-2017"
"Alankit"|"Final"|"10.00"|"01-06-2017"|"-"|"18-09-2017"
"Fluidomat"|"Final"|"17.50"|"26-05-2017"|"-"|"18-09-2017"
"Gallantt Ispat"|"Final"|"5.00"|"08-05-2017"|"-"|"18-09-2017"
"Setco Auto"|"Final"|"32.50"|"31-05-2017"|"-"|"18-09-2017"
"Grauer and Weil"|"Final"|"40.00"|"31-05-2017"|"-"|"18-09-2017"
"Hi-Tech Pipes"|"Final"|"2.50"|"30-05-2017"|"-"|"18-09-2017"
"IGL"|"Final"|"50.00"|"06-06-2017"|"-"|"18-09-2017"
"Inter Globe Fin"|"Final"|"5.00"|"30-08-2017"|"-"|"18-09-2017"
"Jay Ushin"|"Final"|"20.00"|"01-06-2017"|"-"|"18-09-2017"
"LEEL"|"Final"|"15.00"|"30-05-2017"|"-"|"18-09-2017"
"Alicon Castallo"|"Final"|"85.00"|"29-04-2017"|"-"|"18-09-2017"
"Polyspin Export"|"Final"|"12.00"|"26-05-2017"|"-"|"18-09-2017"
"Phoenix Mills"|"Final"|"120.00"|"26-05-2017"|"-"|"18-09-2017"
"Pix Transmis"|"Final"|"20.00"|"15-05-2017"|"-"|"18-09-2017"
"Rishabh Digha"|"Final"|"15.00"|"04-08-2017"|"-"|"18-09-2017"
"Ruby Mills"|"Final"|"35.00"|"18-05-2017"|"-"|"18-09-2017"
"Mohota Ind"|"Final"|"1.00"|"31-08-2017"|"-"|"18-09-2017"
"Paisalo Digital"|"Final"|"10.00"|"18-08-2017"|"-"|"18-09-2017"
"Signet Ind"|"Final"|"5.00"|"31-05-2017"|"-"|"18-09-2017"
"Vama Ind"|"Final"|"5.00"|"31-05-2017"|"-"|"18-09-2017"
"Sandur Manganes"|"Special"|"20.00"|"31-05-2017"|"-"|"18-09-2017"
"HBL Power"|"Final"|"25.00"|"06-06-2017"|"-"|"18-09-2017"
"Sun Pharma"|"Final"|"350.00"|"01-06-2017"|"-"|"18-09-2017"
"Shakti Pumps"|"Final"|"20.00"|"19-05-2017"|"-"|"18-09-2017"
"High Ground Ent"|"Final"|"10.00"|"01-06-2017"|"-"|"18-09-2017"
"Alpine Hsg"|"Final"|"5.00"|"31-08-2017"|"-"|"15-09-2017"
"Ejecta Marketin"|"Final"|"1.00"|"01-06-2017"|"-"|"15-09-2017"
"Anuh Pharma"|"Final"|"50.00"|"09-08-2017"|"-"|"15-09-2017"
"APM Industries"|"Final"|"25.00"|"12-05-2017"|"-"|"15-09-2017"
"Amarjothi Spin"|"Final"|"20.00"|"31-08-2017"|"-"|"15-09-2017"
"Bannari A Spg"|"Final"|"18.00"|"01-06-2017"|"-"|"15-09-2017"
"S Chand and Co"|"Final"|"25.00"|"12-06-2017"|"18-09-2017"|"15-09-2017"
"CG-Vak Software"|"Final"|"5.00"|"31-08-2017"|"-"|"15-09-2017"
"Divyashakti"|"Final"|"15.00"|"08-08-2017"|"-"|"15-09-2017"
"Divis Labs"|"Final"|"500.00"|"26-05-2017"|"-"|"15-09-2017"
"Dwitiya Trading"|"Final"|"1.00"|"23-08-2017"|"-"|"15-09-2017"
"Ganesha Ecosph"|"Final"|"12.00"|"05-09-2017"|"-"|"15-09-2017"
"Veljan Denison"|"Final"|"100.00"|"31-05-2017"|"-"|"15-09-2017"
"Integ Fin Serv"|"Final"|"12.00"|"01-06-2017"|"-"|"15-09-2017"
"Indo-National"|"Final"|"250.00"|"17-08-2017"|"-"|"15-09-2017"
"JL Morison"|"Final"|"10.00"|"24-08-2017"|"-"|"15-09-2017"
"Kakatiya Cement"|"Final"|"30.00"|"02-06-2017"|"-"|"15-09-2017"
"Kilburn Engg"|"Final"|"20.00"|"10-08-2017"|"18-09-2017"|"15-09-2017"
"Kilpest (I)"|"Final"|"3.00"|"28-08-2017"|"-"|"15-09-2017"
"Mangalore Chem"|"Final"|"5.00"|"18-05-2017"|"-"|"15-09-2017"
"Mercury Labs"|"Final"|"15.00"|"19-05-2017"|"-"|"15-09-2017"
"Prolife Industr"|"Final"|"2.00"|"26-05-2017"|"-"|"15-09-2017"
"Rishiroop"|"Final"|"10.00"|"26-05-2017"|"18-09-2017"|"15-09-2017"
"Rasoi"|"Final"|"10.00"|"31-08-2017"|"-"|"15-09-2017"
"Radix Ind"|"Final"|"10.00"|"01-06-2017"|"-"|"15-09-2017"
"Sri Adhikari"|"Final"|"6.00"|"31-05-2017"|"-"|"15-09-2017"
"Super Crop Safe"|"Final"|"7.00"|"07-09-2017"|"-"|"15-09-2017"
"SEL"|"Final"|"10.00"|"21-07-2017"|"-"|"15-09-2017"
"Sakthi Finance"|"Final"|"10.00"|"24-05-2017"|"-"|"15-09-2017"
"Sumedha Fiscal"|"Final"|"10.00"|"22-05-2017"|"-"|"15-09-2017"
"Jindal Saw"|"Final"|"50.00"|"01-06-2017"|"-"|"15-09-2017"
"Samkrg Pistons"|"Final"|"45.00"|"09-08-2017"|"-"|"15-09-2017"
"Talbros Auto"|"Final"|"15.00"|"25-05-2017"|"-"|"15-09-2017"
"UFO Moviez"|"Final"|"100.00"|"18-05-2017"|"-"|"15-09-2017"
"Vidhi Spec"|"Final"|"20.00"|"31-05-2017"|"-"|"15-09-2017"
"Aries Agro"|"Final"|"20.00"|"31-05-2017"|"-"|"14-09-2017"
"Ashok Alco-Chem"|"Final"|"10.00"|"19-05-2017"|"-"|"14-09-2017"
"ABC Bearings"|"Final"|"20.00"|"25-05-2017"|"-"|"14-09-2017"
"Arex Industries"|"Final"|"20.00"|"22-05-2017"|"-"|"14-09-2017"
"Acknit Industri"|"Final"|"15.00"|"31-05-2017"|"-"|"14-09-2017"
"Amines Plast"|"Final"|"15.00"|"31-05-2017"|"-"|"14-09-2017"
"Assoc Stone"|"Final"|"30.00"|"31-05-2017"|"-"|"14-09-2017"
"Akar Auto Indus"|"Final"|"11.00"|"31-05-2017"|"-"|"14-09-2017"
"Delta Corp"|"Final"|"35.00"|"01-06-2017"|"-"|"14-09-2017"
"BCL Limited"|"Final"|"10.00"|"24-08-2017"|"-"|"14-09-2017"
"Bal Pharma"|"Final"|"10.00"|"01-06-2017"|"-"|"14-09-2017"
"Brawn Pharma"|"Final"|"15.00"|"31-05-2017"|"-"|"14-09-2017"
"Bannariamman"|"Final"|"125.00"|"01-06-2017"|"-"|"14-09-2017"
"Reliance Infra"|"Final"|"90.00"|"24-04-2017"|"-"|"14-09-2017"
"ORIENTAL AROMAT"|"Final"|"15.00"|"31-05-2017"|"-"|"14-09-2017"
"Comfort Comm"|"Final"|"2.00"|"22-05-2017"|"-"|"14-09-2017"
"Carnation Ind"|"Final"|"4.00"|"16-06-2017"|"-"|"14-09-2017"
"Caprihans"|"Final"|"15.00"|"23-05-2017"|"-"|"14-09-2017"
"Compuage Info"|"Final"|"20.00"|"02-05-2017"|"-"|"14-09-2017"
"Crown Lifters"|"Final"|"10.00"|"24-05-2017"|"-"|"14-09-2017"
"Lancor Holdings"|"Final"|"10.00"|"29-08-2017"|"-"|"14-09-2017"
"Bodal Chemicals"|"Final"|"25.00"|"26-05-2017"|"-"|"14-09-2017"
"Veritas"|"Final"|"5.00"|"26-05-2017"|"-"|"14-09-2017"
"Finolex Cables"|"Final"|"150.00"|"31-05-2017"|"-"|"14-09-2017"
"Fairdeal Fila"|"Final"|"12.50"|"16-08-2017"|"-"|"14-09-2017"
"Fedders Elec"|"Final"|"10.00"|"31-05-2017"|"-"|"14-09-2017"
"GFL"|"Final"|"350.00"|"01-06-2017"|"-"|"14-09-2017"
"Gitanjali Gems"|"Final"|"8.00"|"01-06-2017"|"-"|"14-09-2017"
"GTPL Hathway"|"Final"|"10.00"|"02-08-2017"|"-"|"14-09-2017"
"Genus Power"|"Final"|"35.00"|"24-05-2017"|"-"|"14-09-2017"
"Garware Poly"|"Final"|"10.00"|"26-05-2017"|"-"|"14-09-2017"
"Hisar Metal"|"Final"|"10.00"|"01-06-2017"|"-"|"14-09-2017"
"Ceejay Finance"|"Final"|"15.00"|"02-08-2017"|"-"|"14-09-2017"
"Himatsingka Sei"|"Final"|"50.00"|"26-05-2017"|"-"|"14-09-2017"
"Luharuka Media"|"Final"|"1.00"|"22-05-2017"|"-"|"14-09-2017"
"HT Media"|"Final"|"20.00"|"19-05-2017"|"-"|"14-09-2017"
"HUDCO"|"Final"|"0.50"|"31-05-2017"|"-"|"14-09-2017"
"Hindusthan Urba"|"Final"|"10.00"|"15-05-2017"|"-"|"14-09-2017"
"Balasore Alloys"|"Final"|"15.00"|"22-05-2017"|"-"|"14-09-2017"
"Incap"|"Final"|"10.00"|"09-08-2017"|"-"|"14-09-2017"
"Intl Conveyor"|"Final"|"5.00"|"31-05-2017"|"-"|"14-09-2017"
"Indraprastha"|"Final"|"18.00"|"01-06-2017"|"-"|"14-09-2017"
"JBF Industries"|"Final"|"5.00"|"31-05-2017"|"-"|"14-09-2017"
"Jain Irrigation"|"Final"|"37.50"|"25-05-2017"|"-"|"14-09-2017"
"JISL"|"Final"|"37.50"|"25-05-2017"|"-"|"14-09-2017"
"K.P. Energy"|"Final"|"2.00"|"16-05-2017"|"-"|"14-09-2017"
"KIFS Financial"|"Final"|"9.00"|"22-05-2017"|"-"|"14-09-2017"
"Lambodhara Text"|"Final"|"20.00"|"24-08-2017"|"-"|"14-09-2017"
"Madhya Bharat A"|"Final"|"5.00"|"25-05-2017"|"-"|"14-09-2017"
"Heidelberg Cem"|"Final"|"20.00"|"26-05-2017"|"-"|"14-09-2017"
"Metal Coatings"|"Final"|"10.00"|"01-06-2017"|"-"|"14-09-2017"
"Mahanagar Gas"|"Final"|"110.00"|"02-06-2017"|"-"|"14-09-2017"
"MMTC Ltd"|"Final"|"30.00"|"01-06-2017"|"-"|"14-09-2017"
"Madhucon Proj"|"Final"|"10.00"|"11-08-2017"|"-"|"14-09-2017"
"Welspun Enter"|"Final"|"7.50"|"31-05-2017"|"-"|"14-09-2017"
"Mack Trading"|"Final"|"5.00"|"01-06-2017"|"-"|"14-09-2017"
"Mold Tek Tech"|"Final"|"15.00"|"31-05-2017"|"-"|"14-09-2017"
"Mold-Tek Pack"|"Final"|"32.00"|"02-06-2017"|"-"|"14-09-2017"
"NCL Industries"|"Final"|"15.00"|"01-06-2017"|"-"|"14-09-2017"
"NG Industries"|"Final"|"35.00"|"29-05-2017"|"-"|"14-09-2017"
"COFORGE LTD."|"Final"|"125.00"|"28-08-2017"|"-"|"14-09-2017"
"NMDC"|"Final"|"100.00"|"26-05-2017"|"-"|"14-09-2017"
"Orient Cement"|"Final"|"50.00"|"21-08-2017"|"-"|"14-09-2017"
"Oil India"|"Final"|"47.50"|"31-05-2017"|"-"|"14-09-2017"
"Orient Press"|"Final"|"12.50"|"18-08-2017"|"-"|"14-09-2017"
"Shristi Infra"|"Final"|"5.00"|"26-05-2017"|"-"|"14-09-2017"
"PBM Polytex"|"Final"|"30.00"|"30-05-2017"|"-"|"14-09-2017"
"Premier Explo"|"Final"|"30.00"|"01-06-2017"|"-"|"14-09-2017"
"PSP Projects"|"Final"|"25.00"|"23-06-2017"|"-"|"14-09-2017"
"Rico Auto"|"Final"|"75.00"|"01-06-2017"|"-"|"14-09-2017"
"Rapicut Carbide"|"Final"|"15.00"|"14-08-2017"|"-"|"14-09-2017"
"Rushil Decor"|"Final"|"5.00"|"03-05-2017"|"-"|"14-09-2017"
"REC"|"Final"|"26.50"|"31-05-2017"|"-"|"14-09-2017"
"SJVN"|"Final"|"5.00"|"02-06-2017"|"-"|"14-09-2017"
"Shree Ajit Pulp"|"Final"|"7.50"|"28-08-2017"|"-"|"14-09-2017"
"Sagar Cement"|"Final"|"15.00"|"01-06-2017"|"-"|"14-09-2017"
"Shri Dinesh Mil"|"Final"|"15.00"|"01-06-2017"|"-"|"14-09-2017"
"Sadbhav Engg"|"Final"|"75.00"|"31-05-2017"|"-"|"14-09-2017"
"Shilp Gravures"|"Final"|"15.00"|"23-08-2017"|"-"|"14-09-2017"
"Shashijit Infra"|"Final"|"1.25"|"01-06-2017"|"15-09-2017"|"14-09-2017"
"SML Isuzu"|"Final"|"80.00"|"12-05-2017"|"-"|"14-09-2017"
"SMIFS LIMITED"|"Final"|"10.00"|"24-05-2017"|"-"|"14-09-2017"
"Choksi Imaging"|"Final"|"7.50"|"01-09-2017"|"-"|"14-09-2017"
"Tourism Finance"|"Final"|"20.00"|"01-06-2017"|"-"|"14-09-2017"
"TandI Global"|"Final"|"5.00"|"16-08-2017"|"-"|"14-09-2017"
"United Brewerie"|"Final"|"115.00"|"18-05-2017"|"-"|"14-09-2017"
"United Drilling"|"Final"|"12.00"|"05-09-2017"|"-"|"14-09-2017"
"Ugar Sugar Work"|"Final"|"20.00"|"05-09-2017"|"-"|"14-09-2017"
"Rodium Realty"|"Final"|"10.00"|"26-05-2017"|"-"|"14-09-2017"
"Vadilal Enter"|"Final"|"8.00"|"25-05-2017"|"-"|"14-09-2017"
"Vadilal Ind"|"Final"|"12.50"|"31-05-2017"|"-"|"14-09-2017"
"Vakrangee"|"Final"|"200.00"|"31-05-2017"|"-"|"14-09-2017"
"WABCO India"|"Final"|"140.00"|"31-05-2017"|"-"|"14-09-2017"
"Amrutanjan Heal"|"Final"|"82.50"|"16-05-2017"|"14-09-2017"|"13-09-2017"
"Vipul"|"Final"|"4.00"|"01-06-2017"|"-"|"13-09-2017"
"Black Rose Ind"|"Final"|"10.00"|"31-05-2017"|"-"|"13-09-2017"
"Brigade Ent"|"Final"|"20.00"|"23-05-2017"|"14-09-2017"|"13-09-2017"
"Brigade Ent"|"Special"|"5.00"|"24-05-2017"|"14-09-2017"|"13-09-2017"
"BEML"|"Final"|"80.00"|"31-05-2017"|"-"|"13-09-2017"
"Bharat Seats"|"Final"|"45.00"|"24-04-2017"|"-"|"13-09-2017"
"Cox & Kings"|"Final"|"20.00"|"01-06-2017"|"-"|"13-09-2017"
"Captain Poly"|"Final"|"2.00"|"04-09-2017"|"-"|"13-09-2017"
"Emmbi Ind"|"Final"|"5.00"|"22-05-2017"|"-"|"13-09-2017"
"Gloster"|"Final"|"50.00"|"14-05-2017"|"-"|"13-09-2017"
"Gloster"|"Special"|"25.00"|"15-05-2017"|"-"|"13-09-2017"
"Himadri Special"|"Final"|"10.00"|"12-05-2017"|"-"|"13-09-2017"
"Kothari Product"|"Final"|"30.00"|"24-05-2017"|"-"|"13-09-2017"
"Lux Industries"|"Final"|"70.00"|"25-05-2017"|"-"|"13-09-2017"
"Mac Charles"|"Final"|"100.00"|"09-08-2017"|"-"|"13-09-2017"
"Maris Spin"|"Final"|"10.00"|"31-05-2017"|"-"|"13-09-2017"
"Nirlon"|"Final"|"7.50"|"27-04-2017"|"-"|"13-09-2017"
"NHPC"|"Final"|"1.00"|"31-05-2017"|"-"|"13-09-2017"
"Orient Bell"|"Final"|"5.00"|"16-08-2017"|"-"|"13-09-2017"
"Oberoi Realty"|"Final"|"20.00"|"08-05-2017"|"14-09-2017"|"13-09-2017"
"Panache Digilif"|"Final"|"10.00"|"18-08-2017"|"-"|"13-09-2017"
"PTC India Fin"|"Final"|"15.00"|"22-05-2017"|"-"|"13-09-2017"
"PTC India"|"Final"|"30.00"|"01-06-2017"|"-"|"13-09-2017"
"Rashtriya Chem"|"Final"|"11.00"|"23-05-2017"|"-"|"13-09-2017"
"Relaxo Footwear"|"Final"|"100.00"|"26-05-2017"|"-"|"13-09-2017"
"Repco Home"|"Final"|"20.00"|"26-05-2017"|"-"|"13-09-2017"
"Ruchira Papers"|"Final"|"22.50"|"08-08-2017"|"-"|"13-09-2017"
"Superhouse"|"Final"|"10.00"|"01-06-2017"|"-"|"13-09-2017"
"Swan Energy"|"Final"|"7.50"|"31-05-2017"|"-"|"13-09-2017"
"GP Petroleums"|"Final"|"15.00"|"26-05-2017"|"-"|"13-09-2017"
"Sterling Tools"|"Interim"|"50.00"|"04-09-2017"|"-"|"13-09-2017"
"Sujala Trading"|"Final"|"1.00"|"01-06-2017"|"-"|"13-09-2017"
"Generic Eng"|"Final"|"1.00"|"01-06-2017"|"-"|"13-09-2017"
"Zodiac JRD-MKJ"|"Final"|"5.00"|"18-08-2017"|"-"|"13-09-2017"
"Acrysil India"|"Final"|"50.00"|"25-05-2017"|"-"|"12-09-2017"
"Andhra Sugar"|"Final"|"100.00"|"27-05-2017"|"-"|"12-09-2017"
"BLS Internation"|"Final"|"30.00"|"14-06-2017"|"-"|"12-09-2017"
"Container Corp"|"Final"|"75.00"|"01-06-2017"|"-"|"12-09-2017"
"Odisha Cement"|"Final"|"110.00"|"12-05-2017"|"-"|"12-09-2017"
"Deepak Fert"|"Final"|"60.00"|"30-06-2017"|"-"|"12-09-2017"
"DHP"|"Final"|"20.00"|"23-05-2017"|"-"|"12-09-2017"
"Donear Ind"|"Final"|"10.00"|"31-05-2017"|"-"|"12-09-2017"
"Dynemic Product"|"Final"|"15.00"|"22-08-2017"|"-"|"12-09-2017"
"IG Petro"|"Final"|"30.00"|"08-05-2017"|"-"|"12-09-2017"
"Jindal Drilling"|"Final"|"10.00"|"04-09-2017"|"-"|"12-09-2017"
"Mah Seamless"|"Final"|"100.00"|"01-06-2017"|"-"|"12-09-2017"
"National Plasti"|"Final"|"10.00"|"15-05-2017"|"-"|"12-09-2017"
"NR Agarwal"|"Final"|"20.00"|"22-05-2017"|"-"|"12-09-2017"
"National Steel"|"Interim"|"5.00"|"30-08-2017"|"-"|"12-09-2017"
"Prithvi Exc"|"Final"|"5.00"|"04-09-2017"|"-"|"12-09-2017"
"Simplex Infra"|"Final"|"25.00"|"02-06-2017"|"-"|"12-09-2017"
"Narmada Gelatin"|"Final"|"40.00"|"31-08-2017"|"-"|"12-09-2017"
"Amrit Corp"|"Final"|"75.00"|"15-05-2017"|"-"|"11-09-2017"
"Bhagwati Auto"|"Final"|"8.00"|"25-05-2017"|"-"|"11-09-2017"
"Cineline India"|"Final"|"10.00"|"23-08-2017"|"12-09-2017"|"11-09-2017"
"Claris Life"|"Final"|"20.00"|"22-05-2017"|"-"|"11-09-2017"
"Coral Labs"|"Final"|"50.00"|"26-05-2017"|"-"|"11-09-2017"
"Ecoplast"|"Final"|"12.00"|"22-05-2017"|"-"|"11-09-2017"
"EngineersInd"|"Final"|"10.00"|"23-05-2017"|"-"|"11-09-2017"
"Hindustan Media"|"Final"|"12.00"|"18-05-2017"|"-"|"11-09-2017"
"JB Chemicals"|"Final"|"50.00"|"26-05-2017"|"-"|"11-09-2017"
"Jarigold Text"|"Final"|"10.00"|"22-05-2017"|"-"|"11-09-2017"
"Kamadgiri"|"Final"|"15.00"|"28-08-2017"|"12-09-2017"|"11-09-2017"
"Marvel Vinyls"|"Final"|"10.00"|"06-09-2017"|"-"|"11-09-2017"
"Patels Airtemp"|"Final"|"25.00"|"01-06-2017"|"-"|"11-09-2017"
"Power Grid Corp"|"Final"|"33.50"|"31-05-2017"|"-"|"11-09-2017"
"Panachen Inn"|"Final"|"5.00"|"23-05-2017"|"-"|"11-09-2017"
"Ujaas Energy"|"Final"|"5.00"|"01-06-2017"|"-"|"11-09-2017"
"Tamil Newsprint"|"Final"|"75.00"|"01-06-2017"|"-"|"11-09-2017"
"Aro Granite"|"Final"|"10.00"|"24-04-2017"|"-"|"08-09-2017"
"Abhijit Trading"|"Final"|"8.00"|"24-05-2017"|"-"|"08-09-2017"
"Andrew Yule"|"Final"|"5.00"|"31-05-2017"|"-"|"08-09-2017"
"Bigbloc Constru"|"Final"|"2.50"|"17-05-2017"|"-"|"08-09-2017"
"Grasim"|"Final"|"275.00"|"19-05-2017"|"-"|"08-09-2017"
"KRBL"|"Final"|"210.00"|"01-06-2017"|"-"|"08-09-2017"
"The Byke Hosp"|"Final"|"10.00"|"01-06-2017"|"-"|"08-09-2017"
"LT Foods"|"Final"|"15.00"|"25-05-2017"|"-"|"08-09-2017"
"Bkm industries"|"Final"|"20.00"|"14-04-2017"|"-"|"08-09-2017"
"Orient Beverage"|"Final"|"8.00"|"01-06-2017"|"-"|"08-09-2017"
"Orient Refract"|"Final"|"250.00"|"31-05-2017"|"-"|"08-09-2017"
"Pokarna"|"Final"|"30.00"|"21-08-2017"|"-"|"08-09-2017"
"Marathon Realty"|"Final"|"10.00"|"16-08-2017"|"-"|"08-09-2017"
"Rajoo Engineers"|"Final"|"25.00"|"08-05-2017"|"-"|"08-09-2017"
"Swastika Invest"|"Final"|"10.00"|"26-05-2017"|"-"|"08-09-2017"
"Sanco Trans"|"Final"|"9.00"|"31-05-2017"|"-"|"08-09-2017"
"Victoria Mills"|"Final"|"50.00"|"05-05-2017"|"-"|"08-09-2017"
"V-Mart Retail"|"Final"|"12.50"|"03-05-2017"|"-"|"08-09-2017"
"Whirlpool"|"Final"|"30.00"|"16-05-2017"|"-"|"08-09-2017"
"Kuantum Papers"|"Final"|"20.00"|"24-05-2017"|"-"|"07-09-2017"
"Arrow Greentech"|"Special"|"11.00"|"01-06-2017"|"-"|"07-09-2017"
"Arrow Greentech"|"Final"|"45.00"|"03-08-2017"|"-"|"07-09-2017"
"Apollo Hospital"|"Final"|"120.00"|"30-05-2017"|"-"|"07-09-2017"
"Avantel"|"Final"|"20.00"|"04-08-2017"|"-"|"07-09-2017"
"B and A"|"Final"|"30.00"|"21-08-2017"|"08-09-2017"|"07-09-2017"
"Baid Leasing"|"Final"|"5.00"|"17-05-2017"|"-"|"07-09-2017"
"Banco Products"|"Final"|"200.00"|"01-08-2017"|"-"|"07-09-2017"
"Beekay Steel"|"Final"|"10.00"|"31-05-2017"|"-"|"07-09-2017"
"Comfort"|"Final"|"1.00"|"22-05-2017"|"-"|"07-09-2017"
"Centrum Capital"|"Interim"|"5.00"|"22-08-2017"|"08-09-2017"|"07-09-2017"
"Control Print"|"Final"|"35.00"|"29-05-2017"|"-"|"07-09-2017"
"Caplin Labs"|"Final"|"75.00"|"12-05-2017"|"-"|"07-09-2017"
"Escorts"|"Final"|"15.00"|"01-06-2017"|"-"|"07-09-2017"
"Electrosteel"|"Final"|"50.00"|"19-05-2017"|"-"|"07-09-2017"
"Ganesh Housing"|"Final"|"20.00"|"31-05-2017"|"-"|"07-09-2017"
"Gulf Oil Lubric"|"Final"|"250.00"|"25-05-2017"|"-"|"07-09-2017"
"Godfrey Phillip"|"Final"|"400.00"|"31-05-2017"|"-"|"07-09-2017"
"KG Denim"|"Final"|"7.50"|"17-08-2017"|"-"|"07-09-2017"
"KLRF"|"Final"|"10.00"|"31-05-2017"|"-"|"07-09-2017"
"Kanpur Plast"|"Final"|"18.00"|"02-08-2017"|"-"|"07-09-2017"
"Manaksia"|"Interim"|"150.00"|"28-08-2017"|"08-09-2017"|"07-09-2017"
"MOIL"|"Final"|"60.00"|"31-05-2017"|"-"|"07-09-2017"
"Mercator"|"Final"|"5.00"|"31-05-2017"|"-"|"07-09-2017"
"Vardhman Text"|"Final"|"150.00"|"12-05-2017"|"-"|"07-09-2017"
"NBCC (India)"|"Final"|"55.00"|"26-05-2017"|"-"|"07-09-2017"
"NBI Industrial"|"Final"|"10.00"|"30-05-2017"|"-"|"07-09-2017"
"Nahar Ent"|"Final"|"10.00"|"31-05-2017"|"-"|"07-09-2017"
"NTPC"|"Final"|"21.70"|"01-06-2017"|"-"|"07-09-2017"
"Orient Abrasive"|"Final"|"25.00"|"31-05-2017"|"09-09-2017"|"07-09-2017"
"Orissa Minerals"|"Final"|"146.00"|"01-09-2017"|"-"|"07-09-2017"
"Pressman Advt"|"Final"|"65.00"|"17-05-2017"|"-"|"07-09-2017"
"Petronet LNG"|"Final"|"25.00"|"12-05-2017"|"-"|"07-09-2017"
"PNB Gilts"|"Final"|"25.00"|"15-05-2017"|"-"|"07-09-2017"
"RamkrishnaForge"|"Final"|"10.00"|"23-05-2017"|"-"|"07-09-2017"
"Rubfila Intl"|"Final"|"15.00"|"17-08-2017"|"-"|"07-09-2017"
"Ram Ratna Wires"|"Final"|"25.00"|"31-05-2017"|"-"|"07-09-2017"
"Subros"|"Final"|"25.00"|"24-05-2017"|"-"|"07-09-2017"
"Strides Pharma"|"Final"|"45.00"|"18-05-2017"|"-"|"07-09-2017"
"Southern Gas"|"Final"|"35.00"|"23-08-2017"|"-"|"07-09-2017"
"Sinclairs Hotel"|"Final"|"40.00"|"26-05-2017"|"-"|"07-09-2017"
"Texmaco Infra"|"Final"|"20.00"|"22-05-2017"|"-"|"07-09-2017"
"Texmaco Rail"|"Final"|"25.00"|"22-05-2017"|"-"|"07-09-2017"
"Tanla Solutions"|"Final"|"25.00"|"19-05-2017"|"-"|"07-09-2017"
