"0"|"1"|"2"|"3"|"4"|"5"
"Rodium Realty"|"Final"|"8.00"|"28-05-2018"|"-"|"19-09-2018"
"Virat Crane"|"Final"|"5.00"|"30-05-2018"|"-"|"19-09-2018"
"Vidhi Spec"|"Final"|"20.00"|"23-05-2018"|"-"|"19-09-2018"
"Vakrangee"|"Final"|"25.00"|"10-08-2018"|"-"|"19-09-2018"
"Vikas Ecotech"|"Final"|"5.00"|"31-05-2018"|"-"|"19-09-2018"
"Vivimed Labs"|"Final"|"20.00"|"31-05-2018"|"-"|"19-09-2018"
"Valiant Organic"|"Final"|"40.00"|"28-05-2018"|"-"|"19-09-2018"
"Veeram Sec"|"Final"|"5.00"|"31-05-2018"|"-"|"19-09-2018"
"Vasa Retail and"|"Final"|"1.00"|"24-08-2018"|"-"|"19-09-2018"
"Swasti Vinayaka"|"Final"|"10.00"|"31-05-2018"|"-"|"19-09-2018"
"Vijay Textiles"|"Final"|"10.00"|"29-05-2018"|"-"|"19-09-2018"
"Zenith Fibres"|"Final"|"15.00"|"24-05-2018"|"-"|"19-09-2018"
"Zen Tech"|"Final"|"10.00"|"28-05-2018"|"-"|"19-09-2018"
"Action Const"|"Final"|"25.00"|"21-05-2018"|"-"|"18-09-2018"
"Ambika Cotton"|"Final"|"250.00"|"25-05-2018"|"-"|"18-09-2018"
"Black Rose Ind"|"Final"|"15.00"|"25-05-2018"|"-"|"18-09-2018"
"Acrysil India"|"Final"|"50.00"|"30-05-2018"|"-"|"18-09-2018"
"AGI Infra"|"Final"|"10.00"|"25-05-2018"|"-"|"18-09-2018"
"Arrow Textiles"|"Final"|"15.00"|"18-05-2018"|"-"|"18-09-2018"
"Andrew Yule"|"Final"|"2.00"|"04-06-2018"|"-"|"18-09-2018"
"Bambino Agro"|"Final"|"16.00"|"30-05-2018"|"-"|"18-09-2018"
"B and A"|"Final"|"30.00"|"21-05-2018"|"20-09-2018"|"18-09-2018"
"Bharat Bhushan"|"Special"|"6.00"|"26-07-2018"|"-"|"18-09-2018"
"Bharat Bhushan"|"Final"|"5.00"|"27-07-2018"|"-"|"18-09-2018"
"Bharat Dynamics"|"Final"|"72.90"|"30-05-2018"|"-"|"18-09-2018"
"CARE Ratings"|"Final"|"120.00"|"22-05-2018"|"-"|"18-09-2018"
"CARE Ratings"|"Special"|"250.00"|"23-05-2018"|"-"|"18-09-2018"
"Chemcrux Enterp"|"Final"|"2.50"|"30-05-2018"|"19-09-2018"|"18-09-2018"
"Comfort Fincap"|"Final"|"2.50"|"28-05-2018"|"-"|"18-09-2018"
"Compuage Info"|"Final"|"20.00"|"04-05-2018"|"-"|"18-09-2018"
"Cadsys India"|"Final"|"10.00"|"30-05-2018"|"-"|"18-09-2018"
"Cox & Kings"|"Final"|"20.00"|"28-05-2018"|"-"|"18-09-2018"
"Coral Labs"|"Final"|"20.00"|"23-05-2018"|"-"|"18-09-2018"
"Caplin Labs"|"Final"|"100.00"|"28-05-2018"|"-"|"18-09-2018"
"Cupid"|"Final"|"20.00"|"11-05-2018"|"-"|"18-09-2018"
"Cupid"|"Special"|"5.00"|"14-05-2018"|"-"|"18-09-2018"
"Dilip Buildcon"|"Final"|"10.00"|"14-08-2018"|"-"|"18-09-2018"
"Donear Ind"|"Final"|"10.00"|"30-05-2018"|"-"|"18-09-2018"
"ECE Industries"|"Final"|"25.00"|"01-05-2018"|"-"|"18-09-2018"
"Elecon Eng"|"Final"|"10.00"|"04-05-2018"|"-"|"18-09-2018"
"Ent Network Ind"|"Final"|"10.00"|"24-05-2018"|"-"|"18-09-2018"
"Fluidomat"|"Final"|"17.50"|"30-05-2018"|"-"|"18-09-2018"
"Fredun Pharmace"|"Final"|"6.00"|"19-06-2018"|"-"|"18-09-2018"
"Him Teknoforge"|"Final"|"20.00"|"31-05-2018"|"-"|"18-09-2018"
"Gujarat Gas"|"Final"|"40.00"|"12-05-2018"|"-"|"18-09-2018"
"Gallantt Ispat"|"Final"|"5.00"|"21-05-2018"|"-"|"18-09-2018"
"Genesys Int"|"Final"|"2.50"|"31-05-2018"|"-"|"18-09-2018"
"Gallantt Metal"|"Final"|"2.50"|"21-05-2018"|"-"|"18-09-2018"
"U. Y. Fincorp"|"Final"|"1.00"|"24-05-2018"|"-"|"18-09-2018"
"Hind Copper"|"Final"|"5.00"|"31-05-2018"|"-"|"18-09-2018"
"HPL Electric &"|"Final"|"10.00"|"21-05-2018"|"-"|"18-09-2018"
"Haldyn Glass"|"Final"|"30.00"|"24-05-2018"|"-"|"18-09-2018"
"HICS Cements"|"Final"|"0.20"|"14-05-2018"|"-"|"18-09-2018"
"Hind Tin Works"|"Final"|"10.00"|"31-05-2018"|"-"|"18-09-2018"
"Indsil Hydro"|"Final"|"7.00"|"29-05-2018"|"-"|"18-09-2018"
"IMP Powers"|"Final"|"5.00"|"11-05-2018"|"-"|"18-09-2018"
"ITL Industries"|"Final"|"5.00"|"31-05-2018"|"-"|"18-09-2018"
"Jubilant Food"|"Final"|"25.00"|"08-05-2018"|"-"|"18-09-2018"
"JagsonpalPharma"|"Final"|"2.00"|"30-05-2018"|"-"|"18-09-2018"
"Jay Ushin"|"Final"|"30.00"|"28-05-2018"|"-"|"18-09-2018"
"Kemp and Co"|"Final"|"10.00"|"28-05-2018"|"-"|"18-09-2018"
"Kilitch Drugs"|"Final"|"5.00"|"25-05-2018"|"-"|"18-09-2018"
"KG Denim"|"Final"|"7.50"|"25-05-2018"|"-"|"18-09-2018"
"Kkalpana Ind"|"Final"|"12.00"|"30-05-2018"|"-"|"18-09-2018"
"J Kumar Infra"|"Final"|"40.00"|"30-05-2018"|"-"|"18-09-2018"
"Kanchi Karp"|"Final"|"20.00"|"21-08-2018"|"-"|"18-09-2018"
"The Byke Hosp"|"Final"|"10.00"|"28-05-2018"|"-"|"18-09-2018"
"Kesar Terminals"|"Final"|"20.00"|"07-08-2018"|"-"|"18-09-2018"
"Lux Industries"|"Final"|"100.00"|"17-05-2018"|"-"|"18-09-2018"
"Loyal Textiles"|"Final"|"50.00"|"25-05-2018"|"-"|"18-09-2018"
"Monte Carlo"|"Final"|"120.00"|"25-05-2018"|"-"|"18-09-2018"
"Mishtann Foods"|"Final"|"0.20"|"14-05-2018"|"-"|"18-09-2018"
"Nikhil Adhesive"|"Final"|"10.00"|"31-05-2018"|"-"|"18-09-2018"
"NR Agarwal"|"Final"|"30.00"|"14-05-2018"|"-"|"18-09-2018"
"Orient Abrasive"|"Final"|"25.00"|"22-05-2018"|"-"|"18-09-2018"
"Oricon Ent"|"Final"|"25.00"|"31-05-2018"|"-"|"18-09-2018"
"Precision Camsh"|"Final"|"10.00"|"28-05-2018"|"-"|"18-09-2018"
"Premier Explo"|"Final"|"25.00"|"23-05-2018"|"-"|"18-09-2018"
"Pecos Hotels"|"Final"|"4.00"|"20-08-2018"|"20-09-2018"|"18-09-2018"
"Polymechplast"|"Final"|"8.00"|"24-05-2018"|"-"|"18-09-2018"
"Poly Medicure"|"Final"|"40.00"|"10-05-2018"|"-"|"18-09-2018"
"Panchsheel Org"|"Final"|"10.00"|"08-06-2018"|"-"|"18-09-2018"
"PSP Projects"|"Final"|"50.00"|"10-05-2018"|"-"|"18-09-2018"
"Patel Integrate"|"Final"|"7.50"|"30-05-2018"|"-"|"18-09-2018"
"Prataap Snacks"|"Final"|"20.00"|"16-05-2018"|"-"|"18-09-2018"
"PVR"|"Final"|"20.00"|"04-05-2018"|"-"|"18-09-2018"
"Rashtriya Chem"|"Final"|"6.00"|"28-05-2018"|"-"|"18-09-2018"
"Relaxo Footwear"|"Final"|"150.00"|"11-05-2018"|"-"|"18-09-2018"
"Ruby Mills"|"Final"|"35.00"|"31-05-2018"|"-"|"18-09-2018"
"Rama Phosphates"|"Final"|"10.00"|"28-05-2018"|"-"|"18-09-2018"
"RKEC Projects"|"Final"|"10.00"|"30-05-2018"|"-"|"18-09-2018"
"Mohota Ind"|"Final"|"1.00"|"30-05-2018"|"-"|"18-09-2018"
"Kridhan Infra"|"Final"|"10.00"|"30-05-2018"|"-"|"18-09-2018"
"Panachen Inn"|"Final"|"5.00"|"30-05-2018"|"-"|"18-09-2018"
"Sagarsoft"|"Final"|"25.00"|"14-05-2018"|"-"|"18-09-2018"
"Shivalik Bimeta"|"Final"|"15.00"|"28-05-2018"|"-"|"18-09-2018"
"Sagar Cement"|"Final"|"15.00"|"30-05-2018"|"-"|"18-09-2018"
"Best Agrolife"|"Final"|"1.00"|"31-05-2018"|"-"|"18-09-2018"
"Som Distillerie"|"Final"|"15.00"|"02-05-2018"|"-"|"18-09-2018"
"SKM Egg Product"|"Final"|"5.00"|"30-07-2018"|"-"|"18-09-2018"
"Swastika Invest"|"Final"|"10.00"|"30-05-2018"|"-"|"18-09-2018"
"Suditi Ind"|"Final"|"2.00"|"31-05-2018"|"-"|"18-09-2018"
"Vama Ind"|"Final"|"5.00"|"30-05-2018"|"-"|"18-09-2018"
"Spenta Intl"|"Final"|"15.00"|"25-05-2018"|"-"|"18-09-2018"
"Suditind"|"Final"|"2.00"|"31-05-2018"|"-"|"18-09-2018"
"Sadbhav Infra"|"Final"|"3.00"|"08-05-2018"|"-"|"18-09-2018"
"Simmonds-Marsha"|"Final"|"35.00"|"30-05-2018"|"-"|"18-09-2018"
"Pritika Auto"|"Final"|"2.00"|"29-05-2018"|"-"|"18-09-2018"
"Sharda Motor"|"Final"|"62.50"|"28-05-2018"|"-"|"18-09-2018"
"HBL Power"|"Final"|"25.00"|"28-05-2018"|"-"|"18-09-2018"
"Sarla Performan"|"Final"|"110.00"|"30-05-2018"|"-"|"18-09-2018"
"Jindal Saw"|"Final"|"60.00"|"25-05-2018"|"-"|"18-09-2018"
"Shakti Pumps"|"Final"|"37.00"|"15-05-2018"|"-"|"18-09-2018"
"Narmada Gelatin"|"Final"|"40.00"|"30-05-2018"|"-"|"18-09-2018"
"De Nora India"|"Final"|"10.00"|"08-05-2018"|"-"|"18-09-2018"
"Thomas Cook"|"Final"|"37.50"|"30-05-2018"|"-"|"18-09-2018"
"TD Power System"|"Final"|"18.00"|"23-05-2018"|"-"|"18-09-2018"
"TVS Srichakra"|"Final"|"400.00"|"22-05-2018"|"-"|"18-09-2018"
"Uniply Ind"|"Final"|"10.00"|"29-05-2018"|"-"|"18-09-2018"
"Upsurge Invest"|"Final"|"5.00"|"22-05-2018"|"-"|"18-09-2018"
"Vivid Global"|"Final"|"10.00"|"23-05-2018"|"-"|"18-09-2018"
"Vipul Organics"|"Final"|"8.00"|"31-05-2018"|"-"|"18-09-2018"
"VST"|"Final"|"775.00"|"12-04-2018"|"-"|"18-09-2018"
"Waterbase"|"Final"|"15.00"|"25-05-2018"|"20-09-2018"|"18-09-2018"
"63 Moons Tech"|"Final"|"100.00"|"21-05-2018"|"-"|"18-09-2018"
"Ansal Buildwell"|"Final"|"5.00"|"31-05-2018"|"-"|"17-09-2018"
"Arihant Capital"|"Final"|"15.00"|"28-05-2018"|"-"|"17-09-2018"
"Axtel Ind"|"Final"|"15.00"|"22-05-2018"|"-"|"17-09-2018"
"Acknit Industri"|"Final"|"15.00"|"30-05-2018"|"-"|"17-09-2018"
"Asian Star"|"Final"|"15.00"|"24-05-2018"|"-"|"17-09-2018"
"BDH Industries"|"Final"|"22.50"|"29-05-2018"|"-"|"17-09-2018"
"Bharat Seats"|"Final"|"50.00"|"19-04-2018"|"-"|"17-09-2018"
"S Chand and Co"|"Final"|"30.00"|"30-05-2018"|"-"|"17-09-2018"
"Deep Energy Res"|"Final"|"15.00"|"28-05-2018"|"-"|"17-09-2018"
"Mangalam Organ"|"Final"|"10.00"|"05-09-2018"|"18-09-2018"|"17-09-2018"
"Forbes Gokak"|"Final"|"25.00"|"29-05-2018"|"-"|"17-09-2018"
"Frontline Sec"|"Final"|"5.00"|"28-05-2018"|"-"|"17-09-2018"
"GTPL Hathway"|"Final"|"10.00"|"28-05-2018"|"-"|"17-09-2018"
"Godfrey Phillip"|"Final"|"400.00"|"29-05-2018"|"-"|"17-09-2018"
"Viaan Ind"|"Final"|"5.00"|"23-05-2018"|"-"|"17-09-2018"
"Jai Corp"|"Final"|"50.00"|"25-05-2018"|"-"|"17-09-2018"
"Jindal Drilling"|"Final"|"10.00"|"24-05-2018"|"-"|"17-09-2018"
"Kilpest (I)"|"Final"|"5.00"|"23-05-2018"|"-"|"17-09-2018"
"Kamadgiri"|"Final"|"20.00"|"28-05-2018"|"18-09-2018"|"17-09-2018"
"LT Foods"|"Final"|"15.00"|"24-05-2018"|"-"|"17-09-2018"
"Maheshwari Logi"|"Final"|"5.00"|"30-05-2018"|"-"|"17-09-2018"
"Mah Seamless"|"Final"|"120.00"|"24-05-2018"|"-"|"17-09-2018"
"Mirza Intl"|"Final"|"45.00"|"29-05-2018"|"-"|"17-09-2018"
"NCL Industries"|"Final"|"15.00"|"30-05-2018"|"-"|"17-09-2018"
"Panache Digilif"|"Final"|"5.00"|"29-05-2018"|"-"|"17-09-2018"
"Premco Global"|"Final"|"30.00"|"31-05-2018"|"-"|"17-09-2018"
"Puravankara"|"Final"|"32.00"|"10-08-2018"|"-"|"17-09-2018"
"REC"|"Final"|"17.50"|"28-05-2018"|"-"|"17-09-2018"
"Repco Home"|"Final"|"22.00"|"23-05-2018"|"-"|"17-09-2018"
"SJVN"|"Final"|"2.00"|"28-05-2018"|"-"|"17-09-2018"
"Shree Ajit Pulp"|"Final"|"7.50"|"17-05-2018"|"-"|"17-09-2018"
"Simplex Infra"|"Final"|"25.00"|"01-06-2018"|"-"|"17-09-2018"
"Stanrose Financ"|"Final"|"60.00"|"02-05-2018"|"-"|"17-09-2018"
"Choksi Imaging"|"Final"|"7.50"|"28-05-2018"|"-"|"17-09-2018"
"Sun Pharma"|"Final"|"200.00"|"25-05-2018"|"-"|"17-09-2018"
"Tips Industries"|"Final"|"10.00"|"28-05-2018"|"-"|"17-09-2018"
"United Drilling"|"Final"|"12.00"|"31-08-2018"|"-"|"17-09-2018"
"Generic Eng"|"Final"|"1.00"|"21-05-2018"|"18-09-2018"|"17-09-2018"
"High Ground Ent"|"Final"|"10.00"|"31-05-2018"|"-"|"17-09-2018"
"Ashok Alco-Chem"|"Final"|"10.00"|"25-05-2018"|"17-09-2018"|"14-09-2018"
"Shiva Texyarn"|"Final"|"16.00"|"28-05-2018"|"-"|"14-09-2018"
"Arfin India"|"Final"|"20.00"|"18-05-2018"|"-"|"14-09-2018"
"Assoc Stone"|"Final"|"30.00"|"28-05-2018"|"-"|"14-09-2018"
"Bannari A Spg"|"Final"|"16.00"|"30-05-2018"|"-"|"14-09-2018"
"Bal Pharma"|"Final"|"10.00"|"30-05-2018"|"-"|"14-09-2018"
"Banswara Syntex"|"Final"|"10.00"|"30-05-2018"|"-"|"14-09-2018"
"CG-Vak Software"|"Final"|"5.00"|"28-05-2018"|"-"|"14-09-2018"
"DHP"|"Final"|"25.00"|"14-05-2018"|"-"|"14-09-2018"
"Dharamsi Morarj"|"Final"|"5.00"|"28-05-2018"|"-"|"14-09-2018"
"Gulf Oil Lubric"|"Final"|"325.00"|"21-05-2018"|"-"|"14-09-2018"
"Nxtdigital"|"Final"|"175.00"|"07-05-2018"|"-"|"14-09-2018"
"Haryana Leather"|"Final"|"8.00"|"22-05-2018"|"-"|"14-09-2018"
"Pearl Global In"|"Final"|"20.00"|"30-05-2018"|"-"|"14-09-2018"
"HT Media"|"Final"|"20.00"|"02-05-2018"|"-"|"14-09-2018"
"IGL"|"Final"|"100.00"|"23-05-2018"|"-"|"14-09-2018"
"Indo-National"|"Final"|"200.00"|"23-05-2018"|"-"|"14-09-2018"
"Vishnu Chemical"|"Final"|"10.00"|"31-05-2018"|"-"|"14-09-2018"
"Kothari Product"|"Final"|"15.00"|"28-05-2018"|"-"|"14-09-2018"
"Lotus Eye Care"|"Final"|"5.00"|"29-05-2018"|"-"|"14-09-2018"
"Magadh Sugar"|"Final"|"10.00"|"15-05-2018"|"-"|"14-09-2018"
"Orient Beverage"|"Final"|"8.00"|"31-05-2018"|"-"|"14-09-2018"
"Orient Bell"|"Final"|"5.00"|"22-05-2018"|"-"|"14-09-2018"
"Rishabh Digha"|"Final"|"20.00"|"22-05-2018"|"-"|"14-09-2018"
"Remsons Ind"|"Final"|"13.00"|"28-05-2018"|"-"|"14-09-2018"
"Super Crop Safe"|"Final"|"5.00"|"08-08-2018"|"-"|"14-09-2018"
"Shalibhadra Fin"|"Final"|"12.00"|"31-05-2018"|"-"|"14-09-2018"
"Sakthi Finance"|"Final"|"10.00"|"30-05-2018"|"-"|"14-09-2018"
"Shiva Mills Lim"|"Final"|"14.00"|"28-05-2018"|"-"|"14-09-2018"
"Ajmera Realty"|"Final"|"33.00"|"24-05-2018"|"-"|"14-09-2018"
"Talbros Auto"|"Final"|"15.00"|"25-05-2018"|"-"|"14-09-2018"
"Ultracab India"|"Final"|"1.00"|"10-05-2018"|"-"|"14-09-2018"
"Aries Agro"|"Final"|"23.00"|"24-05-2018"|"-"|"12-09-2018"
"Ahluwalia"|"Final"|"15.00"|"30-05-2018"|"-"|"12-09-2018"
"Apex Frozen"|"Final"|"20.00"|"28-05-2018"|"-"|"12-09-2018"
"Apollo Hospital"|"Final"|"100.00"|"30-05-2018"|"-"|"12-09-2018"
"Arex Industries"|"Final"|"20.00"|"29-05-2018"|"-"|"12-09-2018"
"Aksh Optifibre"|"Final"|"6.00"|"31-05-2018"|"-"|"12-09-2018"
"Amines Plast"|"Final"|"15.00"|"30-05-2018"|"-"|"12-09-2018"
"APM Industries"|"Final"|"50.00"|"08-05-2018"|"-"|"12-09-2018"
"Andhra Sugar"|"Final"|"100.00"|"30-05-2018"|"-"|"12-09-2018"
"Avadh Sugar"|"Final"|"10.00"|"14-05-2018"|"-"|"12-09-2018"
"Bright Brothers"|"Final"|"20.00"|"29-05-2018"|"-"|"12-09-2018"
"Brawn Pharma"|"Final"|"10.00"|"29-05-2018"|"-"|"12-09-2018"
"Bright Solar"|"Final"|"1.00"|"25-08-2018"|"-"|"12-09-2018"
"Reliance Infra"|"Final"|"95.00"|"23-04-2018"|"-"|"12-09-2018"
"Bajaj Steel"|"Final"|"30.00"|"30-05-2018"|"-"|"12-09-2018"
"ORIENTAL AROMAT"|"Final"|"20.00"|"31-05-2018"|"-"|"12-09-2018"
"Creative Cast."|"Final"|"100.00"|"30-05-2018"|"-"|"12-09-2018"
"Creative Periph"|"Final"|"5.00"|"21-05-2018"|"-"|"12-09-2018"
"DLF"|"Final"|"40.00"|"29-08-2018"|"-"|"12-09-2018"
"Dynemic Product"|"Final"|"15.00"|"28-05-2018"|"-"|"12-09-2018"
"DPSC"|"Final"|"5.00"|"30-05-2018"|"-"|"12-09-2018"
"Finolex Cables"|"Final"|"200.00"|"28-05-2018"|"-"|"12-09-2018"
"Fairdeal Fila"|"Final"|"12.50"|"28-05-2018"|"-"|"12-09-2018"
"Foods and Inns"|"Final"|"30.00"|"25-05-2018"|"-"|"12-09-2018"
"Goldcrest Fin"|"Final"|"5.00"|"01-08-2018"|"-"|"12-09-2018"
"Ganesh Housing"|"Final"|"18.00"|"30-05-2018"|"-"|"12-09-2018"
"Goldiam Inter"|"Final"|"15.00"|"18-05-2018"|"14-09-2018"|"12-09-2018"
"Genus Power"|"Final"|"41.00"|"11-05-2018"|"-"|"12-09-2018"
"Garware Poly"|"Final"|"20.00"|"30-05-2018"|"-"|"12-09-2018"
"Goldcrest Corp"|"Final"|"5.00"|"01-08-2018"|"-"|"12-09-2018"
"Gini Silk Mills"|"Final"|"5.00"|"28-05-2018"|"-"|"12-09-2018"
"Ganon Products"|"Final"|"0.20"|"29-05-2018"|"14-09-2018"|"12-09-2018"
"Hindalco"|"Final"|"120.00"|"16-05-2018"|"-"|"12-09-2018"
"Mindteck"|"Final"|"10.00"|"30-05-2018"|"-"|"12-09-2018"
"Hisar Metal"|"Final"|"10.00"|"29-05-2018"|"-"|"12-09-2018"
"Himatsingka Sei"|"Final"|"50.00"|"25-05-2018"|"-"|"12-09-2018"
"Luharuka Media"|"Final"|"1.00"|"29-05-2018"|"-"|"12-09-2018"
"Hindusthan Urba"|"Final"|"10.00"|"03-05-2018"|"-"|"12-09-2018"
"Indo Amines"|"Final"|"10.00"|"31-05-2018"|"-"|"12-09-2018"
"Intl Conveyor"|"Final"|"5.00"|"30-05-2018"|"-"|"12-09-2018"
"Indraprastha"|"Final"|"15.00"|"09-05-2018"|"-"|"12-09-2018"
"Jash Engineerin"|"Final"|"10.00"|"29-05-2018"|"-"|"12-09-2018"
"Jain Irrigation"|"Final"|"50.00"|"23-05-2018"|"-"|"12-09-2018"
"JISL"|"Final"|"50.00"|"23-05-2018"|"-"|"12-09-2018"
"Kamdhenu"|"Final"|"10.00"|"28-05-2018"|"-"|"12-09-2018"
"KIFS Financial"|"Final"|"9.00"|"22-05-2018"|"-"|"12-09-2018"
"Kallam Spinning"|"Final"|"10.00"|"29-05-2018"|"-"|"12-09-2018"
"Lohia Sec"|"Final"|"2.00"|"30-05-2018"|"-"|"12-09-2018"
"MOIL"|"Final"|"25.00"|"24-05-2018"|"14-09-2018"|"12-09-2018"
"Mukesh Babu Fin"|"Final"|"12.00"|"29-05-2018"|"-"|"12-09-2018"
"Heidelberg Cem"|"Final"|"25.00"|"24-05-2018"|"-"|"12-09-2018"
"Man Infra"|"Interim"|"63.00"|"03-09-2018"|"14-09-2018"|"12-09-2018"
"MMTC Ltd"|"Final"|"20.00"|"29-05-2018"|"-"|"12-09-2018"
"Munjal Showa"|"Final"|"225.00"|"30-05-2018"|"-"|"12-09-2018"
"Vardhman Text"|"Final"|"150.00"|"14-05-2018"|"-"|"12-09-2018"
"NHPC"|"Final"|"2.80"|"28-05-2018"|"-"|"12-09-2018"
"Natural Capsule"|"Final"|"10.00"|"30-08-2018"|"-"|"12-09-2018"
"NG Industries"|"Final"|"35.00"|"29-05-2018"|"-"|"12-09-2018"
"COFORGE LTD."|"Final"|"150.00"|"04-05-2018"|"-"|"12-09-2018"
"Nitin Spinners"|"Final"|"12.00"|"10-05-2018"|"-"|"12-09-2018"
"Oil India"|"Final"|"10.00"|"28-05-2018"|"-"|"12-09-2018"
"Orient Press"|"Final"|"12.50"|"30-05-2018"|"-"|"12-09-2018"
"One Point One S"|"Final"|"5.00"|"26-05-2018"|"-"|"12-09-2018"
"Alicon Castallo"|"Final"|"85.00"|"30-04-2018"|"-"|"12-09-2018"
"Pee Cee Cosma"|"Final"|"30.00"|"28-05-2018"|"-"|"12-09-2018"
"Pondy Oxides"|"Final"|"30.00"|"24-05-2018"|"-"|"12-09-2018"
"Rapicut Carbide"|"Final"|"18.00"|"28-05-2018"|"-"|"12-09-2018"
"Rel Capital"|"Final"|"110.00"|"26-04-2018"|"-"|"12-09-2018"
"Rushil Decor"|"Final"|"5.00"|"21-05-2018"|"-"|"12-09-2018"
"Rajoo Engineers"|"Final"|"25.00"|"28-05-2018"|"-"|"12-09-2018"
"RamkrishnaForge"|"Final"|"10.00"|"25-05-2018"|"-"|"12-09-2018"
"Reliance Home F"|"Final"|"10.00"|"24-04-2018"|"-"|"12-09-2018"
"Rubfila Intl"|"Final"|"20.00"|"10-05-2018"|"-"|"12-09-2018"
"Nippon"|"Final"|"10.00"|"25-04-2018"|"-"|"12-09-2018"
"Strides Pharma"|"Final"|"20.00"|"18-05-2018"|"-"|"12-09-2018"
"Simplex Casting"|"Final"|"5.00"|"28-05-2018"|"-"|"12-09-2018"
"Shri Dinesh Mil"|"Final"|"15.00"|"28-05-2018"|"-"|"12-09-2018"
"Salzer Electro"|"Final"|"16.00"|"24-05-2018"|"-"|"12-09-2018"
"Sadbhav Engg"|"Final"|"100.00"|"29-05-2018"|"-"|"12-09-2018"
"Shashijit Infra"|"Final"|"2.00"|"29-05-2018"|"14-09-2018"|"12-09-2018"
"SMIFS LIMITED"|"Final"|"10.00"|"30-05-2018"|"-"|"12-09-2018"
"GP Petroleums"|"Final"|"15.00"|"29-05-2018"|"-"|"12-09-2018"
"TandI Global"|"Final"|"5.00"|"13-08-2018"|"-"|"12-09-2018"
"TPL Plastech"|"Final"|"35.00"|"22-05-2018"|"-"|"12-09-2018"
"Time Techno"|"Final"|"80.00"|"24-05-2018"|"-"|"12-09-2018"
"Vardhman Acryli"|"Final"|"20.00"|"03-05-2018"|"-"|"12-09-2018"
"Vadilal Enter"|"Final"|"8.00"|"28-05-2018"|"-"|"12-09-2018"
"Viji Finance"|"Final"|"1.00"|"31-05-2018"|"-"|"12-09-2018"
"Vadilal Ind"|"Final"|"12.50"|"28-05-2018"|"-"|"12-09-2018"
"VLS Finance"|"Final"|"10.00"|"17-05-2018"|"-"|"12-09-2018"
"Jubilant Life"|"Final"|"300.00"|"09-05-2018"|"-"|"12-09-2018"
"Vardhman Hold"|"Final"|"50.00"|"22-05-2018"|"-"|"12-09-2018"
"Wealth First Po"|"Final"|"10.00"|"29-05-2018"|"14-09-2018"|"12-09-2018"
"Zee Learn"|"Final"|"10.00"|"07-05-2018"|"-"|"12-09-2018"
"Aarti Ind"|"Final"|"20.00"|"11-05-2018"|"-"|"11-09-2018"
"BHEL"|"Final"|"51.00"|"29-05-2018"|"-"|"11-09-2018"
"BLS Internation"|"Final"|"50.00"|"23-05-2018"|"-"|"11-09-2018"
"Bannariamman"|"Final"|"100.00"|"25-05-2018"|"-"|"11-09-2018"
"Container Corp"|"Final"|"75.00"|"02-05-2018"|"-"|"11-09-2018"
"Caprihans"|"Final"|"15.00"|"18-05-2018"|"-"|"11-09-2018"
"Lancor Holdings"|"Final"|"10.00"|"14-05-2018"|"-"|"11-09-2018"
"EngineersInd"|"Final"|"30.00"|"25-05-2018"|"-"|"11-09-2018"
"Emmbi Ind"|"Final"|"5.00"|"29-05-2018"|"-"|"11-09-2018"
"GSFC"|"Final"|"110.00"|"16-05-2018"|"-"|"11-09-2018"
"HP Cotton"|"Final"|"10.00"|"30-05-2018"|"-"|"11-09-2018"
"India Cements"|"Final"|"8.00"|"25-05-2018"|"-"|"11-09-2018"
"India Gelatine"|"Final"|"20.00"|"25-05-2018"|"-"|"11-09-2018"
"Umang Dairies"|"Final"|"5.00"|"03-05-2018"|"-"|"11-09-2018"
"JagranPrakashan"|"Final"|"150.00"|"25-05-2018"|"-"|"11-09-2018"
"Kakatiya Cement"|"Final"|"30.00"|"25-05-2018"|"-"|"11-09-2018"
"KEI Industries"|"Final"|"50.00"|"17-05-2018"|"-"|"11-09-2018"
"Kanpur Plast"|"Final"|"18.00"|"15-05-2018"|"-"|"11-09-2018"
"Kanco Tea"|"Final"|"10.00"|"28-05-2018"|"-"|"11-09-2018"
"Srikalahasthi"|"Final"|"60.00"|"30-04-2018"|"-"|"11-09-2018"
"Lakshmi Mills"|"Final"|"9.00"|"18-05-2018"|"-"|"11-09-2018"
"Lambodhara Text"|"Final"|"20.00"|"30-05-2018"|"-"|"11-09-2018"
"Metal Coatings"|"Final"|"10.00"|"30-05-2018"|"-"|"11-09-2018"
"Magna Electro"|"Final"|"20.00"|"30-05-2018"|"-"|"11-09-2018"
"Nirlon"|"Final"|"7.50"|"14-05-2018"|"-"|"11-09-2018"
"National Plasti"|"Final"|"10.00"|"29-05-2018"|"-"|"11-09-2018"
"Priya Limited"|"Final"|"10.00"|"28-05-2018"|"-"|"11-09-2018"
"Phoenix Mills"|"Final"|"130.00"|"08-05-2018"|"-"|"11-09-2018"
"Parag Milk Food"|"Final"|"7.50"|"10-05-2018"|"-"|"11-09-2018"
"Poddar Pigments"|"Final"|"35.00"|"21-05-2018"|"-"|"11-09-2018"
"RITES"|"Final"|"20.00"|"30-07-2018"|"-"|"11-09-2018"
"Radix Ind"|"Final"|"10.00"|"24-05-2018"|"-"|"11-09-2018"
