"0"|"1"|"2"|"3"|"4"|"5"
"Delta Corp"|"Final"|"25.00"|"05-05-2010"|"-"|"21-09-2010"
"Tata Steel BSL"|"Final"|"25.00"|"02-08-2010"|"-"|"21-09-2010"
"Force Motors"|"Final"|"30.00"|"25-05-2010"|"-"|"21-09-2010"
"Binayaka Tex"|"Final"|"20.00"|"08-09-2010"|"-"|"21-09-2010"
"Competent Auto"|"Final"|"10.00"|"09-09-2010"|"-"|"21-09-2010"
"Camson Bio Tech"|"Final"|"10.00"|"31-08-2010"|"-"|"21-09-2010"
"Country Club"|"Final"|"5.00"|"17-08-2010"|"-"|"21-09-2010"
"CIL Securities"|"Final"|"10.00"|"03-06-2010"|"-"|"21-09-2010"
"Chaman Lal Seti"|"Final"|"16.00"|"23-08-2010"|"-"|"21-09-2010"
"Cybertech"|"Final"|"10.00"|"01-06-2010"|"-"|"21-09-2010"
"ECE Industries"|"Final"|"2.50"|"02-08-2010"|"-"|"21-09-2010"
"Ellenbarrie Ind"|"Final"|"5.00"|"20-09-2010"|"-"|"21-09-2010"
"Edserv Softsyst"|"Final"|"30.00"|"03-05-2010"|"-"|"21-09-2010"
"EPIC Energy"|"Final"|"7.50"|"31-05-2010"|"-"|"21-09-2010"
"Gloster"|"Final"|"60.00"|"27-05-2010"|"-"|"21-09-2010"
"Grabal Alok Imp"|"Final"|"8.00"|"02-08-2010"|"-"|"21-09-2010"
"Ganesh Housing"|"Final"|"18.00"|"16-08-2010"|"-"|"21-09-2010"
"GKB Ophthalmics"|"Final"|"12.00"|"01-09-2010"|"-"|"21-09-2010"
"Grauer and Weil"|"Final"|"8.00"|"26-08-2010"|"-"|"21-09-2010"
"HB Estate Dev"|"Final"|"10.00"|"05-08-2010"|"-"|"21-09-2010"
"IRB Infra"|"Final"|"15.00"|"30-04-2010"|"-"|"21-09-2010"
"JagsonpalPharma"|"Final"|"10.00"|"18-08-2010"|"-"|"21-09-2010"
"Joonktollee Tea"|"Final"|"25.00"|"12-08-2010"|"-"|"21-09-2010"
"KNR Construct"|"Final"|"20.00"|"31-05-2010"|"-"|"21-09-2010"
"Kwality"|"Final"|"10.00"|"31-08-2010"|"-"|"21-09-2010"
"Karuturi Global"|"Final"|"10.00"|"19-08-2010"|"-"|"21-09-2010"
"Kkalpana Ind"|"Final"|"22.00"|"07-09-2010"|"-"|"21-09-2010"
"Kamanwala"|"Final"|"10.00"|"02-08-2010"|"-"|"21-09-2010"
"Kaveri Seed"|"Final"|"20.00"|"26-05-2010"|"-"|"21-09-2010"
"Lahoti Over"|"Final"|"20.00"|"16-08-2010"|"-"|"21-09-2010"
"Mastek"|"Final"|"25.00"|"22-07-2010"|"-"|"21-09-2010"
"Marsons"|"Final"|"5.00"|"22-04-2010"|"-"|"21-09-2010"
"Medicamen Bio"|"Final"|"7.50"|"13-08-2010"|"-"|"21-09-2010"
"Mukesh Babu Fin"|"Final"|"10.00"|"30-08-2010"|"-"|"21-09-2010"
"United Spirits"|"Final"|"25.00"|"19-08-2010"|"-"|"21-09-2010"
"Mangalore Chem"|"Final"|"10.00"|"23-07-2010"|"-"|"21-09-2010"
"Digispice Tech"|"Final"|"50.00"|"17-05-2010"|"-"|"21-09-2010"
"Ankur Drugs"|"Final"|"22.50"|"02-09-2010"|"-"|"21-09-2010"
"Trident Tools"|"Final"|"3.00"|"14-09-2010"|"-"|"21-09-2010"
"Nile"|"Final"|"10.00"|"10-05-2010"|"-"|"21-09-2010"
"NCL Industries"|"Final"|"10.00"|"04-06-2010"|"-"|"21-09-2010"
"Opto Circuits"|"Final"|"40.00"|"24-05-2010"|"-"|"21-09-2010"
"Parekh Aluminex"|"Final"|"30.00"|"18-05-2010"|"-"|"21-09-2010"
"Rohit Ferro Tec"|"Final"|"5.00"|"13-05-2010"|"-"|"21-09-2010"
"Som Distillerie"|"Final"|"5.00"|"02-09-2010"|"-"|"21-09-2010"
"Lifeline Drugs"|"Final"|"10.00"|"20-09-2010"|"-"|"21-09-2010"
"Ajmera Realty"|"Final"|"11.00"|"30-04-2010"|"-"|"21-09-2010"
"STC India"|"Final"|"22.50"|"26-07-2010"|"-"|"21-09-2010"
"Tricom India"|"Final"|"12.00"|"04-06-2010"|"-"|"21-09-2010"
"Carol Info"|"Final"|"20.00"|"28-05-2010"|"-"|"21-09-2010"
"Zylog Systems"|"Final"|"60.00"|"24-05-2010"|"-"|"21-09-2010"
"Allied Digital"|"Final"|"20.00"|"06-09-2010"|"-"|"20-09-2010"
"Asian Hotel (E)"|"Final"|"30.00"|"14-09-2010"|"-"|"20-09-2010"
"AMD Industries"|"Final"|"10.00"|"26-05-2010"|"-"|"20-09-2010"
"Ansal Propertie"|"Final"|"10.00"|"01-06-2010"|"-"|"20-09-2010"
"TGB Banquets"|"Final"|"10.00"|"03-09-2010"|"-"|"20-09-2010"
"Bodhtree Cons"|"Final"|"12.00"|"13-09-2010"|"-"|"20-09-2010"
"Gufic Bio"|"Final"|"5.00"|"31-08-2010"|"-"|"20-09-2010"
"DS Kulkarni"|"Final"|"10.00"|"28-05-2010"|"-"|"20-09-2010"
"Empee Distiller"|"Final"|"60.00"|"31-05-2010"|"-"|"20-09-2010"
"Satra Prop"|"Final"|"5.00"|"03-06-2010"|"-"|"20-09-2010"
"First Winner"|"Final"|"5.00"|"16-08-2010"|"-"|"20-09-2010"
"Olectra Greente"|"Final"|"5.00"|"12-08-2010"|"-"|"20-09-2010"
"Himadri Special"|"Final"|"10.00"|"31-05-2010"|"-"|"20-09-2010"
"Integ Fin Serv"|"Final"|"6.00"|"20-05-2010"|"-"|"20-09-2010"
"Lakshmi Prec"|"Final"|"10.00"|"28-05-2010"|"-"|"20-09-2010"
"Twilight Litaka"|"Final"|"30.00"|"23-08-2010"|"-"|"20-09-2010"
"Modern Home"|"Final"|"5.00"|"27-05-2010"|"-"|"20-09-2010"
"Tarmat"|"Final"|"10.00"|"12-07-2010"|"-"|"20-09-2010"
"Shipping Corp"|"Final"|"50.00"|"31-05-2010"|"-"|"20-09-2010"
"Suryalakshmi Co"|"Final"|"10.00"|"18-05-2010"|"-"|"20-09-2010"
"Sandur Manganes"|"Final"|"30.00"|"03-06-2010"|"-"|"20-09-2010"
"HBL Power"|"Final"|"30.00"|"31-05-2010"|"-"|"20-09-2010"
"Supreme Petro"|"Final"|"18.00"|"21-07-2010"|"-"|"20-09-2010"
"Alchemist"|"Final"|"20.00"|"30-08-2010"|"-"|"20-09-2010"
"TandI Global"|"Final"|"7.50"|"01-09-2010"|"-"|"20-09-2010"
"Universal Starc"|"Final"|"5.00"|"13-08-2010"|"-"|"20-09-2010"
"Zenith Fibres"|"Final"|"15.00"|"27-07-2010"|"-"|"20-09-2010"
"Ansal Housing"|"Final"|"8.00"|"01-06-2010"|"-"|"17-09-2010"
"Alphageo"|"Final"|"15.00"|"28-05-2010"|"-"|"17-09-2010"
"Avantel"|"Final"|"10.00"|"02-08-2010"|"-"|"17-09-2010"
"Akar Auto Indus"|"Final"|"12.00"|"23-08-2010"|"-"|"17-09-2010"
"Bhagyanagar Ind"|"Final"|"20.00"|"01-06-2010"|"-"|"17-09-2010"
"Compact Disc"|"Final"|"20.00"|"27-07-2010"|"-"|"17-09-2010"
"Coral Labs"|"Final"|"15.00"|"01-09-2010"|"-"|"17-09-2010"
"DLF"|"Final"|"100.00"|"29-07-2010"|"-"|"17-09-2010"
"Diamond Power"|"Final"|"15.00"|"01-09-2010"|"-"|"17-09-2010"
"Divyashakti"|"Final"|"15.00"|"26-05-2010"|"-"|"17-09-2010"
"Emmsons Intl"|"Final"|"20.00"|"18-08-2010"|"-"|"17-09-2010"
"Granules India"|"Final"|"12.50"|"06-05-2010"|"-"|"17-09-2010"
"Gowra Leasing"|"Final"|"12.00"|"04-06-2010"|"-"|"17-09-2010"
"Guj Mineral"|"Final"|"125.00"|"27-05-2010"|"-"|"17-09-2010"
"Hariyana Ship"|"Final"|"20.00"|"01-09-2010"|"-"|"17-09-2010"
"Hind Tin Works"|"Final"|"9.00"|"05-08-2010"|"-"|"17-09-2010"
"Incap"|"Final"|"6.00"|"31-05-2010"|"-"|"17-09-2010"
"Inducto Stl"|"Final"|"20.00"|"01-09-2010"|"-"|"17-09-2010"
"Intrasoft Tech"|"Final"|"7.50"|"12-08-2010"|"-"|"17-09-2010"
"Jindal Hotels"|"Final"|"8.00"|"21-07-2010"|"-"|"17-09-2010"
"Kriti Ind"|"Final"|"15.00"|"20-05-2010"|"-"|"17-09-2010"
"Lokesh Machines"|"Final"|"10.00"|"13-08-2010"|"-"|"17-09-2010"
"Maan Aluminium"|"Final"|"10.00"|"31-05-2010"|"-"|"17-09-2010"
"Mirza Intl"|"Final"|"20.00"|"26-05-2010"|"-"|"17-09-2010"
"NG Industries"|"Final"|"30.00"|"03-06-2010"|"-"|"17-09-2010"
"Nila Infra"|"Final"|"10.00"|"26-08-2010"|"-"|"17-09-2010"
"Orissa Minerals"|"Final"|"1860.00"|"26-08-2010"|"-"|"17-09-2010"
"Phoenix Mills"|"Final"|"60.00"|"29-07-2010"|"-"|"17-09-2010"
"Patel Integrate"|"Final"|"10.00"|"26-08-2010"|"-"|"17-09-2010"
"Rapicut Carbide"|"Final"|"18.00"|"02-08-2010"|"-"|"17-09-2010"
"Shalibhadra Fin"|"Final"|"8.00"|"14-09-2010"|"-"|"17-09-2010"
"Sika Interplant"|"Final"|"6.00"|"18-08-2010"|"-"|"17-09-2010"
"Sabero Organics"|"Final"|"12.00"|"28-05-2010"|"-"|"17-09-2010"
"Winsome Diamond"|"Final"|"10.00"|"17-05-2010"|"-"|"17-09-2010"
"Steel Str Wheel"|"Final"|"10.00"|"22-06-2010"|"-"|"17-09-2010"
"Surana Telecom"|"Final"|"10.00"|"09-08-2010"|"-"|"17-09-2010"
"Spanco"|"Final"|"10.00"|"30-08-2010"|"-"|"17-09-2010"
"UCAL Fuel"|"Final"|"10.00"|"02-09-2010"|"-"|"17-09-2010"
"Jubilant Life"|"Final"|"200.00"|"10-05-2010"|"-"|"17-09-2010"
"Vimal Oils"|"Final"|"15.00"|"26-08-2010"|"-"|"17-09-2010"
"Vijay Textiles"|"Final"|"8.00"|"25-05-2010"|"-"|"17-09-2010"
"Ansal Buildwell"|"Final"|"15.00"|"23-08-2010"|"-"|"16-09-2010"
"Amrit Corp"|"Final"|"20.00"|"26-07-2010"|"-"|"16-09-2010"
"ABG Shipyard"|"Final"|"40.00"|"31-05-2010"|"-"|"16-09-2010"
"Adinath Bio-Lab"|"Final"|"6.00"|"04-05-2010"|"-"|"16-09-2010"
"Amrit Banaspati"|"Final"|"20.00"|"28-07-2010"|"-"|"16-09-2010"
"Asian Granito"|"Final"|"10.00"|"29-07-2010"|"-"|"16-09-2010"
"Autoline Ind"|"Final"|"20.00"|"31-05-2010"|"-"|"16-09-2010"
"Hubtown"|"Final"|"50.00"|"09-08-2010"|"-"|"16-09-2010"
"Almondz Global"|"Final"|"7.00"|"02-06-2010"|"-"|"16-09-2010"
"Aptech"|"Final"|"10.00"|"13-08-2010"|"-"|"16-09-2010"
"BGR Energy"|"Final"|"70.00"|"02-06-2010"|"-"|"16-09-2010"
"Bhartiya Inter"|"Final"|"10.00"|"04-06-2010"|"-"|"16-09-2010"
"Banco Products"|"Final"|"100.00"|"02-08-2010"|"-"|"16-09-2010"
"Birla Power Sol"|"Final"|"7.50"|"30-08-2010"|"-"|"16-09-2010"
"Shelter Infra"|"Final"|"5.00"|"20-05-2010"|"-"|"16-09-2010"
"Carnation Ind"|"Final"|"6.00"|"11-08-2010"|"-"|"16-09-2010"
"Electrotherm"|"Final"|"25.00"|"03-06-2010"|"-"|"16-09-2010"
"Elder Pharma"|"Final"|"30.00"|"19-08-2010"|"-"|"16-09-2010"
"Educomp Sol"|"Final"|"87.50"|"18-08-2010"|"-"|"16-09-2010"
"Gujarat Apollo"|"Final"|"25.00"|"13-08-2010"|"-"|"16-09-2010"
"Munjal Auto Ind"|"Final"|"50.00"|"13-08-2010"|"-"|"16-09-2010"
"Goenka Diamond"|"Final"|"10.00"|"27-05-2010"|"-"|"16-09-2010"
"Shervani Indust"|"Final"|"8.00"|"24-05-2010"|"-"|"16-09-2010"
"Garware Poly"|"Final"|"15.00"|"06-08-2010"|"-"|"16-09-2010"
"Glenmark"|"Final"|"40.00"|"28-05-2010"|"-"|"16-09-2010"
"Gayatri Project"|"Final"|"25.00"|"02-06-2010"|"-"|"16-09-2010"
"Hind Industries"|"Final"|"5.00"|"18-08-2010"|"-"|"16-09-2010"
"Ceejay Finance"|"Final"|"12.00"|"03-06-2010"|"-"|"16-09-2010"
"Intl Conveyor"|"Final"|"15.00"|"18-05-2010"|"-"|"16-09-2010"
"Sunteck Realty"|"Final"|"6.00"|"12-08-2010"|"-"|"16-09-2010"
"India Gelatine"|"Final"|"20.00"|"13-08-2010"|"-"|"16-09-2010"
"Panasonic App"|"Final"|"10.00"|"23-07-2010"|"-"|"16-09-2010"
"Intec Capital"|"Final"|"5.00"|"03-06-2010"|"-"|"16-09-2010"
"Ind-Swift Labs"|"Final"|"10.00"|"30-05-2010"|"-"|"16-09-2010"
"Jai Balaji Ind"|"Final"|"4.00"|"27-05-2010"|"-"|"16-09-2010"
"Jain Irrigation"|"Final"|"45.00"|"09-08-2010"|"-"|"16-09-2010"
"JISL"|"Final"|"45.00"|"09-08-2010"|"-"|"16-09-2010"
"Jindal PolyFilm"|"Final"|"100.00"|"03-09-2010"|"-"|"16-09-2010"
"Accelya Kale"|"Final"|"20.00"|"22-04-2010"|"-"|"16-09-2010"
"Kakatiya Cement"|"Final"|"27.00"|"16-08-2010"|"-"|"16-09-2010"
"Kaycee Ind"|"Final"|"10.00"|"07-09-2010"|"-"|"16-09-2010"
"KLG Systel"|"Final"|"5.00"|"31-05-2010"|"-"|"16-09-2010"
"Konark Synth"|"Final"|"5.00"|"03-06-2010"|"-"|"16-09-2010"
"Kavveri Telecom"|"Final"|"20.00"|"17-05-2010"|"-"|"16-09-2010"
"LEEL"|"Final"|"10.00"|"01-09-2010"|"-"|"16-09-2010"
"Lohia Sec"|"Final"|"10.00"|"31-05-2010"|"-"|"16-09-2010"
"Mavens Biotech"|"Final"|"9.00"|"02-06-2010"|"-"|"16-09-2010"
"Multiplus Hold"|"Final"|"2.00"|"31-05-2010"|"-"|"16-09-2010"
"Manugraph Ind"|"Final"|"50.00"|"12-08-2010"|"-"|"16-09-2010"
"Metrochem"|"Final"|"20.00"|"30-08-2010"|"-"|"16-09-2010"
"GB Global"|"Final"|"7.50"|"17-06-2010"|"-"|"16-09-2010"
"Madhav Marbles"|"Final"|"10.00"|"09-08-2010"|"-"|"16-09-2010"
"MSP Steel"|"Final"|"5.00"|"29-06-2010"|"-"|"16-09-2010"
"Nikhil Adhesive"|"Final"|"12.00"|"03-06-2010"|"-"|"16-09-2010"
"Nahar Capital"|"Final"|"30.00"|"03-06-2010"|"-"|"16-09-2010"
"Nahar Poly Film"|"Final"|"7.00"|"09-08-2010"|"-"|"16-09-2010"
"Net 4 India"|"Final"|"10.00"|"25-05-2010"|"-"|"16-09-2010"
"Nahar Ent"|"Final"|"10.00"|"31-05-2010"|"-"|"16-09-2010"
"Nahar Spinning"|"Final"|"30.00"|"03-06-2010"|"-"|"16-09-2010"
"Organic Coating"|"Final"|"5.00"|"20-05-2010"|"-"|"16-09-2010"
"Oil India"|"Final"|"160.00"|"27-05-2010"|"-"|"16-09-2010"
"Panacea Biotec"|"Final"|"25.00"|"07-05-2010"|"-"|"16-09-2010"
"PBM Polytex"|"Final"|"20.00"|"28-07-2010"|"-"|"16-09-2010"
"Polyplex Corp"|"Final"|"80.00"|"21-07-2010"|"-"|"16-09-2010"
"Pioneer Distill"|"Final"|"10.00"|"31-05-2010"|"-"|"16-09-2010"
"Provogue"|"Final"|"10.00"|"26-05-2010"|"-"|"16-09-2010"
"Panama Petro"|"Final"|"50.00"|"31-05-2010"|"-"|"16-09-2010"
"PPAP Automotive"|"Final"|"30.00"|"27-05-2010"|"-"|"16-09-2010"
"Marathon Realty"|"Final"|"20.00"|"01-06-2010"|"-"|"16-09-2010"
"PTC India"|"Final"|"12.00"|"12-08-2010"|"-"|"16-09-2010"
"PVR"|"Final"|"10.00"|"31-05-2010"|"-"|"16-09-2010"
"Rico Auto"|"Final"|"15.00"|"31-05-2010"|"-"|"16-09-2010"
"Reliance Chemo"|"Final"|"10.00"|"20-05-2010"|"-"|"16-09-2010"
"Relaxo Footwear"|"Final"|"20.00"|"04-06-2010"|"-"|"16-09-2010"
"Raj Packaging"|"Final"|"10.00"|"08-06-2010"|"-"|"16-09-2010"
"Shilpa"|"Final"|"35.00"|"02-09-2010"|"-"|"16-09-2010"
"Sonal Adhesives"|"Final"|"5.00"|"25-08-2010"|"-"|"16-09-2010"
"Shivalik Bimeta"|"Final"|"12.50"|"18-08-2010"|"-"|"16-09-2010"
"Sangam India"|"Final"|"10.00"|"27-05-2010"|"-"|"16-09-2010"
"Swan Energy"|"Final"|"10.00"|"12-08-2010"|"-"|"16-09-2010"
"Sanghvi Movers"|"Final"|"150.00"|"27-05-2010"|"-"|"16-09-2010"
"Sarla Performan"|"Final"|"35.00"|"19-05-2010"|"-"|"16-09-2010"
"Simplex Project"|"Final"|"15.00"|"27-05-2010"|"-"|"16-09-2010"
"Suryalata Spg"|"Final"|"20.00"|"20-05-2010"|"-"|"16-09-2010"
"Suryaamba Spin"|"Final"|"7.50"|"03-08-2010"|"-"|"16-09-2010"
"Super Tannery"|"Final"|"5.00"|"13-07-2010"|"-"|"16-09-2010"
"Tera Software"|"Final"|"15.00"|"10-08-2010"|"-"|"16-09-2010"
"Time Techno"|"Final"|"40.00"|"26-05-2010"|"-"|"16-09-2010"
"Nexxoft"|"Interim"|"5.00"|"02-09-2010"|"-"|"16-09-2010"
"Swasti Vinayaka"|"Final"|"5.00"|"04-06-2010"|"-"|"16-09-2010"
"Aban Offshore"|"Final"|"180.00"|"25-05-2010"|"-"|"15-09-2010"
"Skyline Millars"|"Final"|"20.00"|"27-07-2010"|"-"|"15-09-2010"
"Bengal & Assam"|"Final"|"25.00"|"27-07-2010"|"-"|"15-09-2010"
"Balmer Invest"|"Final"|"76.00"|"06-08-2010"|"-"|"15-09-2010"
"Conart Engineer"|"Final"|"10.00"|"03-06-2010"|"-"|"15-09-2010"
"Dolat Investmen"|"Final"|"5.00"|"04-08-2010"|"-"|"15-09-2010"
"Donear Ind"|"Final"|"25.00"|"31-05-2010"|"-"|"15-09-2010"
"Fermenta Bio"|"Final"|"75.00"|"19-08-2010"|"-"|"15-09-2010"
"EPL"|"Final"|"20.00"|"29-07-2010"|"-"|"15-09-2010"
"Fairdeal Fila"|"Final"|"12.50"|"02-06-2010"|"-"|"15-09-2010"
"Hind Nat Glass"|"Final"|"75.00"|"20-05-2010"|"-"|"15-09-2010"
"The Hi-Tech Gea"|"Final"|"45.00"|"17-05-2010"|"-"|"15-09-2010"
"Arshiya"|"Final"|"50.00"|"12-08-2010"|"-"|"15-09-2010"
"Jaiprakash Asso"|"Final"|"27.00"|"31-05-2010"|"-"|"15-09-2010"
"Aurum Soft"|"Final"|"5.00"|"16-08-2010"|"-"|"15-09-2010"
"Mazda"|"Final"|"25.00"|"04-08-2010"|"-"|"15-09-2010"
"Naval Techno"|"Final"|"1.00"|"13-09-2010"|"-"|"15-09-2010"
"Premco Global"|"Final"|"12.00"|"13-09-2010"|"-"|"15-09-2010"
"Rajesh Exports"|"Final"|"100.00"|"04-06-2010"|"-"|"15-09-2010"
"Ruby Mills"|"Final"|"40.00"|"31-08-2010"|"-"|"15-09-2010"
"Roto Pumps"|"Final"|"20.00"|"03-06-2010"|"-"|"15-09-2010"
"Real Strips"|"Final"|"10.00"|"03-06-2010"|"-"|"15-09-2010"
"Rajshree Sugars"|"Final"|"30.00"|"18-05-2010"|"-"|"15-09-2010"
"Solid Stone"|"Final"|"6.00"|"12-08-2010"|"-"|"15-09-2010"
"TCP"|"Final"|"30.00"|"23-08-2010"|"-"|"15-09-2010"
"Vikas WSP"|"Final"|"50.00"|"16-08-2010"|"-"|"15-09-2010"
"Wall Street Fin"|"Final"|"2.00"|"16-08-2010"|"-"|"15-09-2010"
"BN Rathi Sec"|"Final"|"12.00"|"05-08-2010"|"-"|"14-09-2010"
"Bombay Rayon"|"Final"|"15.00"|"19-05-2010"|"-"|"14-09-2010"
"Easun Reyrl"|"Final"|"200.00"|"30-07-2010"|"-"|"14-09-2010"
"First Leasing"|"Final"|"18.00"|"07-05-2010"|"-"|"14-09-2010"
"Guj Alkali"|"Final"|"30.00"|"27-05-2010"|"-"|"14-09-2010"
"Godawari Power"|"Final"|"25.00"|"31-05-2010"|"-"|"14-09-2010"
"KRBL"|"Final"|"15.00"|"24-05-2010"|"-"|"14-09-2010"
"Lakshmi Finance"|"Final"|"25.00"|"03-08-2010"|"-"|"14-09-2010"
"Nitin Fire Prot"|"Final"|"35.00"|"23-08-2010"|"-"|"14-09-2010"
"National Plasti"|"Final"|"10.00"|"03-06-2010"|"-"|"14-09-2010"
"Piccadilly Agro"|"Final"|"10.00"|"31-05-2010"|"-"|"14-09-2010"
"Sudal Ind"|"Final"|"10.00"|"30-04-2010"|"-"|"14-09-2010"
"Shiva Global"|"Final"|"10.00"|"04-06-2010"|"-"|"14-09-2010"
"Satvahana Ispat"|"Final"|"15.00"|"28-05-2010"|"-"|"14-09-2010"
"Supreme Infra"|"Final"|"15.00"|"11-08-2010"|"-"|"14-09-2010"
"Superhouse"|"Final"|"12.00"|"31-05-2010"|"-"|"14-09-2010"
"Talwalkars Fitn"|"Final"|"5.00"|"08-07-2010"|"-"|"14-09-2010"
"Kuantum Papers"|"Final"|"10.00"|"17-08-2010"|"-"|"13-09-2010"
"Austin Eng"|"Final"|"15.00"|"31-05-2010"|"-"|"13-09-2010"
"Shiva Texyarn"|"Final"|"10.00"|"27-05-2010"|"-"|"13-09-2010"
"Aurobindo Pharm"|"Final"|"40.00"|"31-05-2010"|"-"|"13-09-2010"
"Asian Star"|"Final"|"20.00"|"27-05-2010"|"-"|"13-09-2010"
"Artefact"|"Final"|"7.50"|"01-06-2010"|"-"|"13-09-2010"
"Bannari A Spg"|"Final"|"15.00"|"27-05-2010"|"-"|"13-09-2010"
"Blue Chip Tex"|"Final"|"7.50"|"20-05-2010"|"-"|"13-09-2010"
"Bharat Elec"|"Final"|"132.00"|"25-06-2010"|"-"|"13-09-2010"
"Bharati Def"|"Final"|"30.00"|"30-06-2010"|"-"|"13-09-2010"
"Classic Diamond"|"Final"|"5.00"|"02-06-2010"|"-"|"13-09-2010"
"Caprihans"|"Final"|"25.00"|"02-06-2010"|"-"|"13-09-2010"
"Dynamatic Tech"|"Final"|"30.00"|"23-07-2010"|"-"|"13-09-2010"
"Elegant Marble"|"Final"|"20.00"|"10-08-2010"|"-"|"13-09-2010"
"Guj State Petro"|"Final"|"10.00"|"28-05-2010"|"-"|"13-09-2010"
"Mah Polybutenes"|"Final"|"5.00"|"18-05-2010"|"-"|"13-09-2010"
"Jindal Steel"|"Final"|"125.00"|"04-05-2010"|"-"|"13-09-2010"
"Jay Ushin"|"Final"|"25.00"|"27-08-2010"|"-"|"13-09-2010"
"Kanpur Plast"|"Final"|"10.00"|"09-06-2010"|"-"|"13-09-2010"
"Lakshmi Mills"|"Final"|"9.00"|"27-05-2010"|"-"|"13-09-2010"
"Mohit Ind"|"Final"|"9.00"|"05-08-2010"|"-"|"13-09-2010"
"Manali Petro"|"Final"|"7.50"|"20-04-2010"|"-"|"13-09-2010"
"Parenteral Drug"|"Final"|"20.00"|"03-09-2010"|"-"|"13-09-2010"
"Pradip Overseas"|"Final"|"10.00"|"31-05-2010"|"-"|"13-09-2010"
"Rel Capital"|"Final"|"65.00"|"03-05-2010"|"-"|"13-09-2010"
"Reliance Comm"|"Final"|"17.00"|"17-05-2010"|"-"|"13-09-2010"
"Rasi Electrodes"|"Final"|"5.00"|"12-08-2010"|"-"|"13-09-2010"
"Remi Process"|"Final"|"10.00"|"09-09-2010"|"-"|"13-09-2010"
"Hindoostan Mill"|"Final"|"50.00"|"08-06-2010"|"-"|"13-09-2010"
"Shriram EPC"|"Final"|"12.00"|"03-06-2010"|"-"|"13-09-2010"
"Savera Ind"|"Final"|"12.00"|"02-07-2010"|"-"|"13-09-2010"
"Vikash Metal"|"Final"|"2.50"|"31-05-2010"|"-"|"13-09-2010"
"Vikram Thermo"|"Final"|"10.00"|"29-07-2010"|"-"|"13-09-2010"
"Asian Hotel (W)"|"Final"|"30.00"|"11-08-2010"|"-"|"09-09-2010"
"Acknit Industri"|"Final"|"15.00"|"23-08-2010"|"-"|"09-09-2010"
"Brady and Morri"|"Final"|"15.00"|"07-06-2010"|"-"|"09-09-2010"
"CHL"|"Final"|"15.00"|"02-08-2010"|"-"|"09-09-2010"
"California Soft"|"Final"|"20.00"|"24-06-2010"|"-"|"09-09-2010"
"Eveready Ind"|"Final"|"10.00"|"05-08-2010"|"-"|"09-09-2010"
"GEE"|"Final"|"15.00"|"28-05-2010"|"-"|"09-09-2010"
"Goldcrest Fin"|"Final"|"5.00"|"02-08-2010"|"-"|"09-09-2010"
"Genus Power"|"Final"|"10.00"|"09-08-2010"|"-"|"09-09-2010"
"Ganesha Ecosph"|"Final"|"5.00"|"31-05-2010"|"-"|"09-09-2010"
"Goldcrest Corp"|"Final"|"5.00"|"02-08-2010"|"-"|"09-09-2010"
"Bayer CropScien"|"Final"|"40.00"|"31-05-2010"|"-"|"09-09-2010"
"Info Drive Soft"|"Final"|"5.00"|"30-08-2010"|"-"|"09-09-2010"
"Indsil Hydro"|"Final"|"15.00"|"23-08-2010"|"-"|"09-09-2010"
"Jayant Agro-Org"|"Final"|"30.00"|"28-07-2010"|"-"|"09-09-2010"
"Kothari Product"|"Final"|"200.00"|"04-06-2010"|"-"|"09-09-2010"
"Kallam Spinning"|"Final"|"14.00"|"08-06-2010"|"-"|"09-09-2010"
"ONGC"|"Final"|"150.00"|"31-05-2010"|"-"|"09-09-2010"
"Sintex Ind"|"Final"|"60.00"|"30-04-2010"|"-"|"09-09-2010"
"SMIFS LIMITED"|"Final"|"15.00"|"24-05-2010"|"-"|"09-09-2010"
"Jindal Saw"|"Final"|"62.50"|"20-07-2010"|"-"|"09-09-2010"
"Sun Pharma"|"Final"|"275.00"|"24-05-2010"|"-"|"09-09-2010"
"Sir Shadi Lal"|"Final"|"20.00"|"20-07-2010"|"-"|"09-09-2010"
"Tulsi Extrusion"|"Final"|"5.00"|"02-06-2010"|"-"|"09-09-2010"
"Vivimed Labs"|"Final"|"15.00"|"17-08-2010"|"-"|"09-09-2010"
"WH Brady"|"Final"|"15.00"|"07-06-2010"|"-"|"09-09-2010"
"Aries Agro"|"Final"|"15.00"|"23-07-2010"|"-"|"08-09-2010"
"Ahluwalia"|"Final"|"40.00"|"31-05-2010"|"-"|"08-09-2010"
"Ambika Cotton"|"Final"|"30.00"|"04-08-2010"|"-"|"08-09-2010"
"Amines Plast"|"Final"|"10.00"|"31-05-2010"|"-"|"08-09-2010"
"Ahlcon Parent"|"Final"|"15.00"|"31-05-2010"|"-"|"08-09-2010"
"Alok Industries"|"Final"|"2.50"|"30-07-2010"|"-"|"08-09-2010"
"Bhagwati Auto"|"Final"|"8.00"|"02-08-2010"|"-"|"08-09-2010"
"BNR Udyog"|"Final"|"10.00"|"02-08-2010"|"-"|"08-09-2010"
"BPCL"|"Final"|"140.00"|"27-05-2010"|"-"|"08-09-2010"
"Suraj Products"|"Final"|"7.00"|"01-06-2010"|"-"|"08-09-2010"
"Cox & Kings"|"Final"|"10.00"|"02-06-2010"|"-"|"08-09-2010"
"Ecoplast"|"Final"|"18.00"|"30-07-2010"|"-"|"08-09-2010"
